IND-98,Panaji,Kavaratti,Economy Class,536
IND-153,Panaji,Mandya,Economy Class,748
IND-133,Panaji,Kolar,AC Class,633
IND-90,Panaji,Shimoga,Sleeper Class,1254
IND-146,Panaji,Raichur,Economy Class,868
IND-100,Panaji,Hospet,Economy Class,546
IND-197,Panaji,Bidar,Sleeper Class,749
IND-103,Panaji,Sangli,Economy Class,533
IND-97,Panaji,Parbhani,Sleeper Class,753
IND-86,Panaji,Malegaon,AC Class,625
IND-196,Panaji,Port Blair,AC Class,1475
IND-157,Panaji,Tezpur,Sleeper Class,1229
IND-60,Panaji,Silchar,Economy Class,914
IND-60,Panaji,Kohima,AC Class,804
IND-27,Panaji,Shillong,AC Class,550
IND-156,Panaji,Abohar,AC Class,1402
IND-97,Panaji,Patiala,Sleeper Class,1199
IND-39,Panaji,Bhilwara,Economy Class,502
IND-3,Panaji,Pali,AC Class,1000
IND-47,Panaji,Tonk,Sleeper Class,1038
IND-151,Panaji,Sikar,AC Class,1035
IND-139,Panaji,Bikaner,Economy Class,1192
IND-127,Panaji,Bharatpur,AC Class,1004
IND-49,Panaji,Alwar,AC Class,1464
IND-29,Panaji,Fatehpur,Sleeper Class,843
IND-177,Panaji,Faizabad,Sleeper Class,1400
IND-171,Panaji,Bahraich,Economy Class,1449
IND-167,Panaji,Mirzapur,Economy Class,1488
IND-195,Panaji,Jhansi,Economy Class,1243
IND-29,Panaji,Shahjahanpur,Economy Class,890
IND-140,Panaji,Rampur,Economy Class,1041
IND-26,Panaji,Bareilly,AC Class,732
IND-42,Panaji,Etawah,Economy Class,860
IND-23,Panaji,Dehra Dun,Economy Class,1261
IND-109,Panaji,Haora,Economy Class,690
IND-196,Panaji,Alipur Duar,AC Class,867
USA-34,Faribault,Washington D.C.,Sleeper Class,1190
USA-
124,Washington D.C.,Faribault,AC Class,557
GUI-168,Beyla,Mali,AC Class,705
GUI-112,Beyla,Gueckedou,Sleeper Class,886
GUI-146,Beyla,Dinguiraye,Economy Class,1226
GUI-116,Beyla,Dabola,Economy Class,1052
GUI-129,Beyla,Kerouane,Sleeper Class,1446
GUI-47,Beyla,Siguiri,Economy Class,1470
GUI-80,Beyla,Mamou,Sleeper Class,1131
GUI-57,Beyla,Kamsar,AC Class,1127
GUI-86,Beyla,Fria,Sleeper Class,714
GUI-112,Beyla,Macenta,Economy Class,590
GUI-79,Beyla,Yomou,Sleeper Class,1110
GUI-189,Beyla,Faranah,AC Class,774
GUI-41,Beyla,Kissidougou,Economy Class,1120
GUI-187,Beyla,Labe,Sleeper Class,1388
GUI-166,Beyla,Boke,Sleeper Class,1270
GUI-56,Beyla,Kindia,Economy Class,917
GUI-60,Beyla,Kankan,AC Class,1349
GUI-5,Beyla,Nzerekore,AC Class,559
GUI-118,Beyla,Conakry,Economy Class,1445
GUI-73,Gueckedou,Mali,AC Class,958
GUI-37,Gueckedou,Beyla,Sleeper Class,789
GUI-7,Gueckedou,Dinguiraye,Economy Class,978
GUI-114,Gueckedou,Dabola,Economy Class,971
GUI-100,Gueckedou,Kerouane,AC Class,959
GUI-38,Gueckedou,Siguiri,Economy Class,525
GUI-74,Gueckedou,Mamou,Sleeper Class,733
GUI-81,Gueckedou,Kamsar,Economy Class,993
GUI-70,Gueckedou,Fria,Sleeper Class,1199
GUI-39,Gueckedou,Macenta,Sleeper Class,1069
GUI-22,Gueckedou,Yomou,Sleeper Class,1294
GUI-47,Gueckedou,Faranah,Sleeper Class,931
GUI-82,Gueckedou,Kissidougou,AC Class,890
GUI-191,Gueckedou,Labe,Economy Class,557
GUI-121,Gueckedou,Boke,Sleeper Class,657
GUI-91,Gueckedou,Kindia,Sleeper Class,1447
GUI-31,Gueckedou,Kankan,AC Class,521
GUI-140,Gueckedou,Nzerekore,AC Class,554
GUI-98,Gueckedou,Conakry,Sleeper Class,825
GUI-116,Dinguiraye,Mali,Sleeper Class,1016
GUI-31,Dinguiraye,Beyla,AC Class,639
GUI-4,Dinguiraye,Gueckedou,Sleeper Class,838
GUI-18,Dinguiraye,Dabola,Economy Class,521
GUI-62,Dinguiraye,Kerouane,Economy Class,1312
GUI-177,Dinguiraye,Siguiri,AC Class,1185
GUI-104,Dinguiraye,Mamou,Economy Class,676
GUI-7,Dinguiraye,Kamsar,Economy Class,1259
GUI-144,Dinguiraye,Fria,Economy Class,999
GUI-127,Dinguiraye,Macenta,AC Class,1450
GUI-160,Dinguiraye,Yomou,AC Class,1318
GUI-163,Dinguiraye,Faranah,AC Class,549
GUI-111,Dinguiraye,Kissidougou,AC Class,1305
GUI-91,Dinguiraye,Labe,AC Class,875
GUI-14,Dinguiraye,Boke,Sleeper Class,1089
GUI-193,Dinguiraye,Kindia,Economy Class,1418
GUI-82,Dinguiraye,Kankan,Sleeper Class,1322
GUI-117,Dinguiraye,Nzerekore,Economy Class,530
GUI-174,Dinguiraye,Conakry,Sleeper Class,626
GUI-86,Dabola,Mali,AC Class,753
GUI-74,Dabola,Beyla,Economy Class,1314
GUI-179,Dabola,Gueckedou,Economy Class,877
GUI-175,Dabola,Dinguiraye,Economy Class,588
GUI-110,Dabola,Kerouane,Economy Class,1232
GUI-17,Dabola,Siguiri,AC Class,846
GUI-137,Dabola,Mamou,Sleeper Class,1191
GUI-143,Dabola,Kamsar,AC Class,1073
GUI-125,Dabola,Fria,AC Class,791
GUI-18,Dabola,Macenta,Economy Class,717
GUI-163,Dabola,Yomou,Sleeper Class,555
GUI-58,Dabola,Faranah,Economy Class,630
GUI-171,Dabola,Kissidougou,Economy Class,1161
GUI-85,Dabola,Labe,Economy Class,1289
GUI-4,Dabola,Boke,AC Class,1351
GUI-50,Dabola,Kindia,AC Class,1368
GUI-85,Dabola,Kankan,Economy Class,506
GUI-39,Dabola,Nzerekore,AC Class,1449
GUI-167,Dabola,Conakry,Sleeper Class,726
GUI-77,Kerouane,Mali,Economy Class,1096
GUI-65,Kerouane,Beyla,AC Class,1060
GUI-155,Kerouane,Gueckedou,Economy Class,1270
GUI-11,Kerouane,Dinguiraye,AC Class,842
GUI-196,Kerouane,Dabola,Economy Class,879
GUI-70,Kerouane,Siguiri,Sleeper Class,1484
GUI-27,Kerouane,Mamou,Sleeper Class,734
GUI-83,Kerouane,Kamsar,Sleeper Class,572
GUI-30,Kerouane,Fria,AC Class,563
GUI-150,Kerouane,Macenta,Sleeper Class,530
GUI-114,Kerouane,Yomou,Economy Class,559
GUI-47,Kerouane,Faranah,Economy Class,1424
GUI-35,Kerouane,Kissidougou,Sleeper Class,732
GUI-154,Kerouane,Labe,AC Class,943
GUI-86,Kerouane,Boke,Sleeper Class,1140
GUI-159,Kerouane,Kindia,Economy Class,762
GUI-83,Kerouane,Kankan,Sleeper Class,541
GUI-123,Kerouane,Nzerekore,Sleeper Class,824
GUI-122,Kerouane,Conakry,Economy Class,654
GUI-21,Siguiri,Mali,Economy Class,957
GUI-147,Siguiri,Beyla,AC Class,671
GUI-69,Siguiri,Gueckedou,AC Class,718
GUI-103,Siguiri,Dinguiraye,AC Class,1153
GUI-107,Siguiri,Dabola,Economy Class,1459
GUI-6,Siguiri,Kerouane,Economy Class,1297
GUI-84,Siguiri,Mamou,Economy Class,808
GUI-98,Siguiri,Kamsar,Economy Class,1491
GUI-98,Siguiri,Fria,Economy Class,1215
GUI-171,Siguiri,Macenta,AC Class,689
GUI-106,Siguiri,Yomou,Sleeper Class,510
GUI-24,Siguiri,Faranah,Economy Class,609
GUI-0,Siguiri,Kissidougou,AC Class,878
GUI-53,Siguiri,Labe,Sleeper Class,581
GUI-138,Siguiri,Boke,Economy Class,1489
GUI-67,Siguiri,Kindia,Sleeper Class,647
GUI-187,Siguiri,Kankan,AC Class,731
GUI-122,Siguiri,Nzerekore,Economy Class,781
GUI-50,Siguiri,Conakry,AC Class,679
GUI-54,Mamou,Mali,Economy Class,850
GUI-13,Mamou,Beyla,AC Class,1357
GUI-181,Mamou,Gueckedou,Economy Class,581
GUI-120,Mamou,Dinguiraye,AC Class,933
GUI-181,Mamou,Dabola,AC Class,987
GUI-96,Mamou,Kerouane,Sleeper Class,1325
GUI-122,Mamou,Siguiri,Economy Class,1392
GUI-97,Mamou,Kamsar,Economy Class,532
GUI-181,Mamou,Fria,Sleeper Class,1006
GUI-57,Mamou,Macenta,Economy Class,1208
GUI-199,Mamou,Yomou,Sleeper Class,1462
GUI-83,Mamou,Faranah,Sleeper Class,1276
GUI-177,Mamou,Kissidougou,Economy Class,809
GUI-132,Mamou,Labe,Economy Class,882
GUI-66,Mamou,Boke,Sleeper Class,1063
GUI-82,Mamou,Kindia,Sleeper Class,711
GUI-86,Mamou,Kankan,Sleeper Class,785
GUI-190,Mamou,Nzerekore,Economy Class,1083
GUI-76,Mamou,Conakry,Sleeper Class,616
GUI-92,Kamsar,Mali,Economy Class,1025
GUI-39,Kamsar,Beyla,Economy Class,1025
GUI-136,Kamsar,Gueckedou,AC Class,860
GUI-43,Kamsar,Dinguiraye,Sleeper Class,837
GUI-182,Kamsar,Dabola,Economy Class,1121
GUI-155,Kamsar,Kerouane,AC Class,1388
GUI-15,Kamsar,Siguiri,Economy Class,1070
GUI-53,Kamsar,Mamou,AC Class,508
GUI-183,Kamsar,Fria,Economy Class,850
GUI-97,Kamsar,Macenta,Economy Class,1327
GUI-69,Kamsar,Yomou,Economy Class,571
GUI-149,Kamsar,Faranah,Economy Class,1410
GUI-39,Kamsar,Kissidougou,Economy Class,898
GUI-10,Kamsar,Labe,Economy Class,893
GUI-90,Kamsar,Boke,Sleeper Class,1476
GUI-152,Kamsar,Kindia,AC Class,1431
GUI-177,Kamsar,Kankan,Economy Class,599
GUI-166,Kamsar,Nzerekore,Sleeper Class,1452
GUI-41,Kamsar,Conakry,Economy Class,1235
GUI-98,Fria,Mali,Economy Class,684
GUI-176,Fria,Beyla,Sleeper Class,1305
GUI-28,Fria,Gueckedou,Sleeper Class,1454
GUI-108,Fria,Dinguiraye,Sleeper Class,1093
GUI-197,Fria,Dabola,Sleeper Class,1055
GUI-174,Fria,Kerouane,AC Class,945
GUI-125,Fria,Siguiri,Sleeper Class,1497
GUI-12,Fria,Mamou,Economy Class,627
GUI-21,Fria,Kamsar,Sleeper Class,1193
GUI-39,Fria,Macenta,Economy Class,834
GUI-159,Fria,Yomou,Economy Class,1485
GUI-154,Fria,Faranah,AC Class,1261
GUI-172,Fria,Kissidougou,Sleeper Class,1041
GUI-52,Fria,Labe,AC Class,1350
GUI-82,Fria,Boke,Economy Class,899
GUI-154,Fria,Kindia,Economy Class,673
GUI-106,Fria,Kankan,Economy Class,1351
GUI-190,Fria,Nzerekore,Sleeper Class,763
GUI-172,Fria,Conakry,AC Class,537
GUI-59,Macenta,Mali,Economy Class,1328
GUI-80,Macenta,Beyla,AC Class,1487
GUI-190,Macenta,Gueckedou,Economy Class,841
GUI-152,Macenta,Dinguiraye,Sleeper Class,1165
GUI-69,Macenta,Dabola,AC Class,1017
GUI-83,Macenta,Kerouane,AC Class,851
GUI-100,Macenta,Siguiri,Economy Class,1006
GUI-67,Macenta,Mamou,Economy Class,864
GUI-32,Macenta,Kamsar,AC Class,654
GUI-75,Macenta,Fria,Sleeper Class,1179
GUI-12,Macenta,Yomou,AC Class,1038
GUI-36,Macenta,Faranah,AC Class,670
GUI-44,Macenta,Kissidougou,AC Class,1260
GUI-14,Macenta,Labe,Economy Class,965
GUI-126,Macenta,Boke,AC Class,1386
GUI-39,Macenta,Kindia,Sleeper Class,1469
GUI-152,Macenta,Kankan,Sleeper Class,1121
GUI-190,Macenta,Nzerekore,AC Class,789
GUI-31,Macenta,Conakry,AC Class,1173
GUI-135,Yomou,Mali,Economy Class,1048
GUI-77,Yomou,Beyla,AC Class,813
GUI-198,Yomou,Gueckedou,AC Class,1449
GUI-155,Yomou,Dinguiraye,Sleeper Class,1293
GUI-156,Yomou,Dabola,Economy Class,1460
GUI-23,Yomou,Kerouane,Economy Class,786
GUI-158,Yomou,Siguiri,Sleeper Class,1177
GUI-45,Yomou,Mamou,AC Class,681
GUI-190,Yomou,Kamsar,Sleeper Class,823
GUI-100,Yomou,Fria,Economy Class,1454
GUI-164,Yomou,Macenta,AC Class,542
GUI-59,Yomou,Faranah,AC Class,1419
GUI-44,Yomou,Kissidougou,AC Class,969
GUI-151,Yomou,Labe,Sleeper Class,1476
GUI-19,Yomou,Boke,AC Class,633
GUI-104,Yomou,Kindia,Sleeper Class,1456
GUI-75,Yomou,Kankan,AC Class,1166
GUI-167,Yomou,Nzerekore,AC Class,1412
GUI-129,Yomou,Conakry,AC Class,1402
GUI-131,Faranah,Mali,AC Class,502
GUI-7,Faranah,Beyla,Economy Class,1218
GUI-183,Faranah,Gueckedou,Sleeper Class,877
GUI-72,Faranah,Dinguiraye,AC Class,1073
GUI-62,Faranah,Dabola,AC Class,625
GUI-197,Faranah,Kerouane,Economy Class,996
GUI-141,Faranah,Siguiri,AC Class,653
GUI-74,Faranah,Mamou,Economy Class,1480
GUI-85,Faranah,Kamsar,Sleeper Class,1448
GUI-30,Faranah,Fria,AC Class,529
GUI-98,Faranah,Macenta,AC Class,660
GUI-24,Faranah,Yomou,Economy Class,1219
GUI-41,Faranah,Kissidougou,Sleeper Class,1402
GUI-80,Faranah,Labe,AC Class,1226
GUI-189,Faranah,Boke,AC Class,640
GUI-123,Faranah,Kindia,Sleeper Class,1438
GUI-93,Faranah,Kankan,Economy Class,931
GUI-20,Faranah,Nzerekore,Economy Class,1405
GUI-13,Faranah,Conakry,Economy Class,891
GUI-70,Kissidougou,Mali,Economy Class,921
GUI-29,Kissidougou,Beyla,Economy Class,1171
GUI-143,Kissidougou,Gueckedou,Sleeper Class,595
GUI-24,Kissidougou,Dinguiraye,Economy Class,588
GUI-186,Kissidougou,Dabola,Economy Class,1069
GUI-169,Kissidougou,Kerouane,AC Class,1210
GUI-30,Kissidougou,Siguiri,AC Class,933
GUI-187,Kissidougou,Mamou,AC Class,779
GUI-49,Kissidougou,Kamsar,AC Class,999
GUI-139,Kissidougou,Fria,Economy Class,964
GUI-130,Kissidougou,Macenta,Sleeper Class,586
GUI-149,Kissidougou,Yomou,Economy Class,1415
GUI-81,Kissidougou,Faranah,AC Class,511
GUI-133,Kissidougou,Labe,AC Class,887
GUI-87,Kissidougou,Boke,AC Class,1273
GUI-119,Kissidougou,Kindia,Sleeper Class,1242
GUI-44,Kissidougou,Kankan,Sleeper Class,624
GUI-59,Kissidougou,Nzerekore,Sleeper Class,563
GUI-153,Kissidougou,Conakry,Sleeper Class,1212
GUI-105,Labe,Mali,Economy Class,904
GUI-199,Labe,Beyla,Sleeper Class,1234
GUI-115,Labe,Gueckedou,Sleeper Class,935
GUI-53,Labe,Dinguiraye,AC Class,1169
GUI-87,Labe,Dabola,Sleeper Class,1302
GUI-162,Labe,Kerouane,Economy Class,589
GUI-5,Labe,Siguiri,AC Class,1460
GUI-111,Labe,Mamou,AC Class,1057
GUI-3,Labe,Kamsar,Economy Class,1316
GUI-21,Labe,Fria,Sleeper Class,1022
GUI-43,Labe,Macenta,Economy Class,1079
GUI-128,Labe,Yomou,Economy Class,878
GUI-100,Labe,Faranah,AC Class,545
GUI-187,Labe,Kissidougou,Economy Class,1399
GUI-189,Labe,Boke,Sleeper Class,886
GUI-26,Labe,Kindia,Economy Class,1448
GUI-36,Labe,Kankan,Sleeper Class,1006
GUI-92,Labe,Nzerekore,AC Class,917
GUI-121,Labe,Conakry,Economy Class,1320
GUI-166,Boke,Mali,Economy Class,1494
GUI-123,Boke,Beyla,AC Class,937
GUI-84,Boke,Gueckedou,AC Class,817
GUI-131,Boke,Dinguiraye,AC Class,517
GUI-165,Boke,Dabola,AC Class,656
GUI-69,Boke,Kerouane,AC Class,1245
GUI-22,Boke,Siguiri,AC Class,671
GUI-169,Boke,Mamou,AC Class,1059
GUI-76,Boke,Kamsar,AC Class,1152
GUI-140,Boke,Fria,AC Class,1425
GUI-172,Boke,Macenta,Economy Class,591
GUI-127,Boke,Yomou,Economy Class,1066
GUI-12,Boke,Faranah,Sleeper Class,550
GUI-124,Boke,Kissidougou,Sleeper Class,833
GUI-186,Boke,Labe,Sleeper Class,999
GUI-194,Boke,Kindia,Sleeper Class,1068
GUI-141,Boke,Kankan,AC Class,842
GUI-37,Boke,Nzerekore,Sleeper Class,763
GUI-190,Boke,Conakry,Sleeper Class,1439
GUI-113,Kindia,Mali,Economy Class,1131
GUI-57,Kindia,Beyla,AC Class,1304
GUI-146,Kindia,Gueckedou,Sleeper Class,1183
GUI-25,Kindia,Dinguiraye,AC Class,995
GUI-21,Kindia,Dabola,Sleeper Class,1472
GUI-34,Kindia,Kerouane,Sleeper Class,658
GUI-156,Kindia,Siguiri,Economy Class,1452
GUI-72,Kindia,Mamou,AC Class,946
GUI-111,Kindia,Kamsar,Economy Class,1383
GUI-61,Kindia,Fria,AC Class,1325
GUI-16,Kindia,Macenta,Sleeper Class,839
GUI-144,Kindia,Yomou,Economy Class,1096
GUI-67,Kindia,Faranah,AC Class,794
GUI-157,Kindia,Kissidougou,AC Class,1019
GUI-50,Kindia,Labe,AC Class,792
GUI-76,Kindia,Boke,AC Class,779
GUI-153,Kindia,Kankan,Economy Class,1135
GUI-198,Kindia,Nzerekore,Economy Class,607
GUI-137,Kindia,Conakry,Economy Class,1070
GUI-140,Kankan,Mali,AC Class,1084
GUI-83,Kankan,Beyla,AC Class,1300
GUI-9,Kankan,Gueckedou,Sleeper Class,996
GUI-139,Kankan,Dinguiraye,Economy Class,1263
GUI-104,Kankan,Dabola,AC Class,1373
GUI-164,Kankan,Kerouane,Sleeper Class,1023
GUI-149,Kankan,Siguiri,AC Class,1251
GUI-139,Kankan,Mamou,Sleeper Class,1204
GUI-186,Kankan,Kamsar,AC Class,802
GUI-79,Kankan,Fria,AC Class,1091
GUI-7,Kankan,Macenta,Sleeper Class,984
GUI-161,Kankan,Yomou,Sleeper Class,1419
GUI-53,Kankan,Faranah,Economy Class,1028
GUI-94,Kankan,Kissidougou,AC Class,1319
GUI-181,Kankan,Labe,AC Class,623
GUI-187,Kankan,Boke,Economy Class,1139
GUI-38,Kankan,Kindia,Economy Class,1488
GUI-120,Kankan,Nzerekore,Sleeper Class,1180
GUI-86,Kankan,Conakry,Sleeper Class,518
GUI-63,Nzerekore,Mali,AC Class,598
GUI-10,Nzerekore,Beyla,Sleeper Class,1005
GUI-142,Nzerekore,Gueckedou,Sleeper Class,566
GUI-25,Nzerekore,Dinguiraye,Sleeper Class,972
GUI-53,Nzerekore,Dabola,Economy Class,1466
GUI-148,Nzerekore,Kerouane,AC Class,1047
GUI-116,Nzerekore,Siguiri,Economy Class,586
GUI-159,Nzerekore,Mamou,AC Class,1377
GUI-153,Nzerekore,Kamsar,AC Class,697
GUI-3,Nzerekore,Fria,AC Class,535
GUI-107,Nzerekore,Macenta,AC Class,998
GUI-154,Nzerekore,Yomou,Sleeper Class,1361
GUI-134,Nzerekore,Faranah,Economy Class,503
GUI-184,Nzerekore,Kissidougou,Economy Class,928
GUI-163,Nzerekore,Labe,Sleeper Class,1133
GUI-160,Nzerekore,Boke,Economy Class,881
GUI-185,Nzerekore,Kindia,AC Class,1397
GUI-97,Nzerekore,Kankan,AC Class,908
GUI-149,Nzerekore,Conakry,Sleeper Class,813
GUI-34,Conakry,Mali,AC Class,816
GUI-185,Conakry,Beyla,AC Class,1275
GUI-186,Conakry,Gueckedou,Sleeper Class,1430
GUI-92,Conakry,Dinguiraye,Sleeper Class,1116
GUI-169,Conakry,Dabola,AC Class,1252
GUI-166,Conakry,Kerouane,Economy Class,1015
GUI-33,Conakry,Siguiri,Economy Class,928
GUI-47,Conakry,Mamou,AC Class,1113
GUI-100,Conakry,Kamsar,Sleeper Class,562
GUI-29,Conakry,Fria,Sleeper Class,1263
GUI-108,Conakry,Macenta,AC Class,897
GUI-175,Conakry,Yomou,Sleeper Class,1482
GUI-140,Conakry,Faranah,Sleeper Class,820
GUI-118,Conakry,Kissidougou,AC Class,1065
GUI-99,Conakry,Labe,AC Class,634
GUI-108,Conakry,Boke,Sleeper Class,1353
GUI-103,Conakry,Kindia,Economy Class,1186
GUI-32,Conakry,Kankan,Sleeper Class,1034
GUI-10,Conakry,Nzerekore,Sleeper Class,1334
GUB-196,Cacheu,Farim,AC Class,1315
GUB-96,Cacheu,Fulacunda,Economy Class,824
GUB-65,Cacheu,Gabu,Economy Class,951
GUB-161,Cacheu,Catio,Economy Class,843
GUB-187,Cacheu,Bolama,Sleeper Class,1361
GUB-181,Cacheu,Bafata,Sleeper Class,860
GUB-79,Cacheu,Bissau,Economy Class,1120
GUB-93,Farim,Cacheu,Economy Class,1424
GUB-135,Farim,Cacheu,Economy Class,1208
GUB-142,Farim,Fulacunda,Sleeper Class,1370
GUB-163,Farim,Gabu,Economy Class,966
GUB-100,Farim,Catio,AC Class,1015
GUB-34,Farim,Bolama,Sleeper Class,832
