Burrel,Albania,March,1,ALB921
Lezhe,Albania,,9,ALB488
Rreshen,Albania,October,8,ALB841
Vlore,Albania,March,3,ALB500
Elbasan,Albania,March,4,ALB124
Durres,Albania,December,7,ALB856
Shkoder,Albania,April,1,ALB227
Tirana,Albania,February,9,ALB936
Jijel,Algeria,June,1,DZA437
Tizi-Ouzou,Algeria,June,5,DZA407
Bordj Bou Arreridj,Algeria,August,1,DZA858
Msila,Algeria,September,9,DZA237
Guelma,Algeria,April,3,DZA818
Oum el Bouaghi,Algeria,October,3,DZA11
Timimoun,Algeria,January,9,DZA776
Sidi bel Abbes,Algeria,June,3,DZA763
Tlimcen,Algeria,July,8,DZA606
Beni Ounif,Algeria,June,4,DZA818
Abadla,Algeria,January,8,DZA369
Sefra,Algeria,November,7,DZA996
Skikda,Algeria,October,3,DZA470
Djanet,Algeria,,0,DZA499
I-n-Amenas,Algeria,June,5,DZA644
In Amguel,Algeria,August,5,DZA139
El Bayadh,Algeria,March,6,DZA669
El Oued,Algeria,March,2,DZA464
Hassi Messaoud,Algeria,February,7,DZA355
Chlef,Algeria,June,8,DZA611
Mascara,Algeria,March,8,DZA299
Mostaganem,Algeria,April,6,DZA568
Saida,Algeria,June,2,DZA311
Tiarat,Algeria,December,5,DZA801
Bejaia,Algeria,February,0,DZA878
Blida,Algeria,July,0,DZA736
Bouira,Algeria,June,6,DZA522
Medea,Algeria,July,8,DZA416
Souk Ahras,Algeria,August,8,DZA924
Tebessa,Algeria,November,2,DZA624
Adrar,Algeria,January,6,DZA452
Reggane,Algeria,,9,DZA550
Bechar,Algeria,October,1,DZA973
Tindouf,Algeria,,1,DZA930
Illizi,Algeria,February,4,DZA660
Arak,Algeria,April,9,DZA981
I-n-Salah,Algeria,,6,DZA959
El Golea,Algeria,November,3,DZA668
Laghouat,Algeria,March,5,DZA926
Touggourt,Algeria,March,4,DZA340
Ouargla,Algeria,December,4,DZA376
Biskra,Algeria,August,6,DZA107
Djelfa,Algeria,November,6,DZA179
Setif,Algeria,August,7,DZA412
Batna,Algeria,June,2,DZA659
Annaba,Algeria,November,6,DZA210
Constantine,Algeria,August,7,DZA206
Oran,Algeria,November,3,DZA372
Tamanrasset,Algeria,February,5,DZA819
Ghardaia,Algeria,September,1,DZA904
Algiers,Algeria,September,1,DZA940
Pago Pago,American Samoa,,5,ASM228
Andorra,Andorra,,0,AND984
Mucusso,Angola,December,0,AGO224
Lucapa,Angola,December,9,AGO396
Capenda-Camulemba,Angola,February,0,AGO84
Saurimo,Angola,June,2,AGO672
Muconda,Angola,March,5,AGO385
Cacolo,Angola,March,9,AGO640
Caxito,Angola,March,8,AGO713
Camabatela,Angola,March,0,AGO524
Ndalatando,Angola,March,9,AGO581
Quibala,Angola,April,6,AGO732
Calulo,Angola,September,4,AGO4
Waku Kungo,Angola,,9,AGO273
Songo,Angola,October,0,AGO255
Mbanza-Congo,Angola,June,2,AGO579
Nzeto,Angola,June,3,AGO205
Soyo,Angola,July,7,AGO504
Cabinda,Angola,February,1,AGO754
Calucinga,Angola,August,9,AGO944
Camacupa,Angola,December,2,AGO506
Cubal,Angola,October,1,AGO842
Mavinga,Angola,January,8,AGO189
Cuito Caunavale,Angola,June,8,AGO958
Luiana,Angola,August,6,AGO808
Ondjiva,Angola,February,8,AGO303
Chitado,Angola,February,3,AGO648
Chibemba,Angola,August,4,AGO567
Chibia,Angola,August,8,AGO529
Quipungo,Angola,October,6,AGO788
Luau,Angola,July,9,AGO990
Cangamba,Angola,September,3,AGO363
Lumbala Nguimbo,Angola,July,3,AGO892
Cazombo,Angola,August,5,AGO152
Dondo,Angola,June,5,AGO188
Sumbe,Angola,November,9,AGO436
Uige,Angola,January,4,AGO921
Kuito,Angola,January,4,AGO28
Lobito,Angola,September,0,AGO748
Xangongo,Angola,June,2,AGO794
Luena,Angola,November,9,AGO43
Tombua,Angola,,2,AGO428
Malanje,Angola,April,0,AGO681
Benguela,Angola,,8,AGO159
Lubango,Angola,,5,AGO134
Namibe,Angola,September,2,AGO215
Menongue,Angola,April,4,AGO629
Huambo,Angola,February,4,AGO
285
Luanda,Angola,February,3,AGO
335
Artigas Base,Antarctica,November,0,ATA238
Capitan Arturo Prat Station,Antarctica,,9,ATA289
Vicecomodoro Marambio Station,Antarctica,,8,ATA292
Terra Nova Bay,Antarctica,,3,ATA144
Rothera Station,Antarctica,November,0,ATA682
Palmer Station,Antarctica,October,1,ATA569
Teniente Rodolfo Marsh Station,Antarctica,March,2,ATA261
Teniente Jubany Station,Antarctica,August,0,ATA117
King Sejong Station,Antarctica,April,1,ATA81
Great Wall Station,Antarctica,November,0,ATA425
Escudero Station,Antarctica,October,7,ATA677
Scott Base,Antarctica,August,0,ATA626
McMurdo Station,Antarctica,June,7,ATA614
Zhongshan Station,Antarctica,October,5,ATA358
Vostok,Antarctica,October,6,ATA100
Peter I Island,Antarctica,August,6,ATA994
Mirny Station,Antarctica,June,2,ATA578
Mawson Station,Antarctica,February,6,ATA290
Davis Station,Antarctica,,0,ATA51
Concordia Research Station,Antarctica,January,1,ATA593
Casey Station,Antarctica,February,7,ATA312
Amundsen–Scott South Pole Station,Antarctica,December,4,AT355
A-
,(null),October,0,(null)412
Wasa Station,Antarctica,April,0,ATA969
Troll Station,Antarctica,November,4,ATA355
Svea Station,Antarctica,July,0,ATA433
Novolazarevskaya Station,Antarctica,April,8,ATA338
Neumayer,Antarctica,December,0,ATA284
Maitri Station,Antarctica,October,7,ATA606
Halley Station,Antarctica,June,9,ATA237
General Belgrano Station,Antarctica,November,9,ATA217
Doctor Sobral,Antarctica,August,5,ATA783
Aboa Station,Antarctica,February,8,ATA873
San Martín Station,Antarctica,July,9,ATA483
General Bernado O'Higgins Station,Antarctica,September,8,ATA757

,(null),December,1,(null)729
Esperanza Station,Antarctica,January,9,ATA618
Orcadas Station,Antarctica,December,5,ATA388
Signy Island,Antarctica,August,3,ATA157
Dumont d'Urville Station,Antarctica,February,3,ATA358
Showa Station,Antarctica,December,9,ATA417
Saint John's,Antigua and Barbuda,September,9,ADG363
de Noviembre,Argentina,December,4,ARG173
Gobernador Gregores,Argentina,September,1,ARG462
Comondante Luis Piedrabuena,Argentina,August,0,ARG292
Paso Rio Mayo,Argentina,September,7,ARG115
Alto Rio Sanguer,Argentina,July,7,ARG574
El Maiten,Argentina,,7,ARG951
Puerto Madryn,Argentina,April,1,ARG537
Trelew,Argentina,October,4,ARG30
Las Heras,Argentina,March,5,ARG81
San Martin,Argentina,June,6,ARG2
Uspallata,Argentina,April,9,ARG796
Cutral Co,Argentina,June,8,ARG580
Punta Alta,Argentina,August,1,ARG970
San Nicolas,Argentina,August,2,ARG379
Campana,Argentina,November,5,ARG536
Chacabuco,Argentina,January,6,ARG483
Mercedes,Argentina,,9,ARG857
Lincoln,Argentina,June,9,ARG911
Chivilcoy,Argentina,,0,ARG236
Veinticinco de Mayo,Argentina,June,8,ARG105
Nueve de Julio,Argentina,April,9,ARG244
Dolores,Argentina,April,5,ARG934
Pedro Luro,Argentina,September,5,ARG955
Tres Arroyos,Argentina,August,9,ARG768
Coronel Suarez,Argentina,November,8,ARG805
Balcarce,Argentina,December,2,ARG982
de Mayo,Argentina,July,0,ARG93
General Roca,Argentina,March,6,ARG593
Comallo,Argentina,August,3,ARG543
Ingeniero Jacobacci,Argentina,August,4,ARG713
General Conesa,Argentina,,7,ARG762
Choele Choel,Argentina,,8,ARG919
San Francisco,Argentina,March,2,ARG294
Alta Gracia,Argentina,July,6,ARG235
Villa Maria,Argentina,February,1,ARG153
Bell Ville,Argentina,,3,ARG328
Villa Rumipal,Argentina,November,1,ARG710
Villa Carlos Paz,Argentina,August,7,ARG836
Chumbicha,Argentina,,5,ARG90
Tinogasta,Argentina,March,0,ARG904
Abra Pampa,Argentina,,1,ARG633
Humahuaca,Argentina,November,9,ARG73
Susques,Argentina,January,1,ARG805
Chepes,Argentina,December,8,ARG503
Yacuiba,Argentina,November,6,ARG195
Tartagal,Argentina,,9,ARG120
Joaquin V. Gonzalez,Argentina,September,6,ARG763
General Guemes,Argentina,November,6,ARG981
Trancas,Argentina,February,0,ARG36
Presidencia Roque Saenz Pena,Argentina,,0,ARG518
Pampa del Infierno,Argentina,April,2,ARG532
Villa Angela,Argentina,June,9,ARG321
Ingeniero Guillermo N. Juarez,Argentina,March,4,ARG172
Comandante Fontana,Argentina,,4,ARG40
Doctor Pedro P. Pena,Argentina,April,2,ARG398
San Lorenzo,Argentina,December,3,ARG347
Corrientes,Argentina,August,0,ARG573
Concepcion del Uruguay,Argentina,March,9,ARG522
Victoria,Argentina,April,4,ARG82
Gualeguay,Argentina,April,2,ARG204
Parana,Argentina,December,3,ARG898
Villa Constitucion,Argentina,August,0,ARG278
Rafaela,Argentina,September,2,ARG262
Eldorado,Argentina,April,1,ARG848
Rodeo,Argentina,September,4,ARG272
Las Plumas,Argentina,August,4,ARG335
Gastre,Argentina,November,7,ARG365
Telsen,Argentina,April,1,ARG776
Malargue,Argentina,November,8,ARG701
Tunuyan,Argentina,September,3,ARG933
La Paz,Argentina,,9,ARG728
Chos Malal,Argentina,March,7,ARG720
Las Lajas,Argentina,January,8,ARG334
Zarate,Argentina,December,1,ARG376
Carhue,Argentina,August,5,ARG52
Darregueira,Argentina,,9,ARG559
Juarez,Argentina,March,0,ARG16
Mar de Ajo,Argentina,June,9,ARG539
Lobos,Argentina,January,8,ARG109
Chascomus,Argentina,November,1,ARG114
Junin,Argentina,August,9,ARG426
La Plata,Argentina,September,7,ARG223
Pergamino,Argentina,September,1,ARG532
Lujan,Argentina,March,1,ARG875
Azul,Argentina,August,9,ARG590
Villalonga,Argentina,December,0,ARG131
Victorica,Argentina,November,7,ARG494
General Pico,Argentina,July,1,ARG603
San Antonio Oeste,Argentina,October,3,ARG982
Sierra Colorado,Argentina,July,7,ARG415
Mercedes,Argentina,June,5,ARG404
Rio Tercero,Argentina,December,2,ARG551
Belen,Argentina,November,2,ARG134
Rinconada,Argentina,November,6,ARG415
San Pedro,Argentina,February,8,ARG595
Libertador General San Martin,Argentina,September,2,ARG297
Chilecito,Argentina,April,6,ARG154
Chamical,Argentina,July,9,ARG587
Los Blancos,Argentina,January,2,ARG21
Cafayate,Argentina,August,3,ARG860
Cerrillos,Argentina,August,1,ARG685
San Antonio de los Cobres,Argentina,December,5,ARG930
Anatuya,Argentina,August,3,ARG314
Frias,Argentina,June,6,ARG820
Monte Quemado,Argentina,January,5,ARG528
Juan Jose Castelli,Argentina,September,5,ARG490
Charata,Argentina,October,0,ARG618
Las Lomitas,Argentina,,7,ARG928
Mercedes,Argentina,August,1,ARG310
Concordia,Argentina,September,8,ARG225
Sunchales,Argentina,,0,ARG437
San Justo,Argentina,July,8,ARG722
Vera,Argentina,April,0,ARG657
Reconquista,Argentina,November,7,ARG126
Venado Tuerto,Argentina,July,1,ARG651
Esquel,Argentina,November,0,ARG528
Zapala,Argentina,April,8,ARG888
Olavarria,Argentina,December,3,ARG577
Tandil,Argentina,August,6,ARG199
Viedma,Argentina,June,1,ARG87
San Luis,Argentina,November,9,ARG657
Rio Cuarto,Argentina,December,2,ARG17
San Salvador de Jujuy,Argentina,July,5,ARG368
San Ramon de la Nueva Oran,Argentina,March,4,ARG195
Goya,Argentina,January,5,ARG266
Puerto San Julian,Argentina,June,4,ARG528
Perito Moreno,Argentina,October,3,ARG278
Rio Grande,Argentina,November,5,ARG672
Ushuaia,Argentina,August,5,ARG0
Sarmiento,Argentina,July,7,ARG283
San Rafael,Argentina,June,7,ARG382
Necochea,Argentina,July,3,ARG334
Rio Colorado,Argentina,September,4,ARG421
Catamarca,Argentina,,5,ARG957
La Rioja,Argentina,March,1,ARG762
Santiago del Estero,Argentina,June,1,ARG716
Resistencia,Argentina,January,0,ARG662
Gualeguaychu,Argentina,March,9,ARG217
El Calafate,Argentina,August,3,ARG15
San Juan,Argentina,August,1,ARG364
Rawson,Argentina,March,3,ARG491
Neuquen,Argentina,October,7,ARG537
Santa Rosa,Argentina,,8,ARG871
San Carlos de Bariloche,Argentina,October,7,ARG856
Salta,Argentina,December,1,ARG970
San Miguel de Tucuman,Argentina,January,5,ARG511
Formosa,Argentina,July,7,ARG361
Santa Fe,Argentina,,1,ARG112
Rosario,Argentina,October,6,ARG638
Puerto Deseado,Argentina,April,4,ARG489
Rio Gallegos,Argentina,June,4,ARG104
Comodoro Rivadavia,Argentina,April,9,ARG141
Mendoza,Argentina,October,8,ARG969
Bahia Blanca,Argentina,June,0,ARG956
Mar del Plata,Argentina,June,0,ARG649
Cordoba,Argentina,December,5,ARG314
Posadas,Argentina,August,6,ARG183
Buenos Aires,Argentina,April,9,ARG535
Ashtarak,Armenia,January,1,ARM393
Ijevan,Armenia,August,9,ARM109
Artashat,Armenia,September,3,ARM264
Gavarr,Armenia,April,8,ARM295
Yeghegnadzor,Armenia,July,3,ARM833
Gyumri,Armenia,March,9,ARM355
Vanadzor,Armenia,,3,ARM468
Yerevan,Armenia,October,0,ARM933
Oranjestad,Aruba,September,6,ABW171
Central Coast,Australia,December,7,AUS140
Sunshine Coast,Australia,November,1,AUS761
Bourke,Australia,March,3,AUS50
Pine Creek,Australia,October,4,AUS75
Adelaide River,Australia,June,2,AUS624
McMinns Lagoon,Australia,September,9,AUS289
Newcastle Waters,Australia,June,9,AUS238
Ravensthorpe,Australia,September,6,AUS383
Wagin,Australia,,3,AUS343
Roebourne,Australia,January,6,AUS981
Pannawonica,Australia,April,6,AUS11
Tom Price,Australia,,2,AUS192
Kalbarri,Australia,July,2,AUS868
Mount Magnet,Australia,September,2,AUS174
Morawa,Australia,,8,AUS216
Port Denison,Australia,,7,AUS487
Merredin,Australia,June,3,AUS957
Mount Barker,Australia,December,5,AUS933
Katanning,Australia,November,6,AUS418
Narrogin,Australia,November,3,AUS726
Gingin,Australia,March,0,AUS393
Bunbury,Australia,February,8,AUS305
Kwinana,Australia,March,9,AUS559
Southern Cross,Australia,December,0,AUS562
Kaltukatjara,Australia,June,9,AUS280
Queanbeyan,Australia,July,2,AUS10
Tweed Heads,Australia,June,6,AUS583
Ivanhoe,Australia,February,0,AUS708
Wilcannia,Australia,September,8,AUS557
Merimbula,Australia,July,1,AUS710
Echuca,Australia,October,5,AUS690
Deniliquin,Australia,July,1,AUS638
Nowra,Australia,December,1,AUS667
Ulladulla,Australia,November,1,AUS180
Batemans Bay,Australia,April,5,AUS899
Cooma,Australia,June,8,AUS154
Tumut,Australia,August,9,AUS232
Leeton,Australia,July,0,AUS373
Young,Australia,August,3,AUS663
Cowra,Australia,September,9,AUS94
Forbes,Australia,July,9,AUS351
Goulburn,Australia,,4,AUS742
Kiama,Australia,December,6,AUS515
Katoomba,Australia,July,5,AUS186
Richmond,Australia,November,1,AUS634
Lithgow,Australia,November,7,AUS722
Parkes,Australia,April,3,AUS643
Bathurst,Australia,April,2,AUS354
Maitland,Australia,January,4,AUS139
Singleton,Australia,April,3,AUS418
Mudgee,Australia,July,2,AUS269
Muswellbrook,Australia,July,4,AUS733
Taree,Australia,April,4,AUS819
Kempsey,Australia,,5,AUS87
Gunnedah,Australia,November,9,AUS450
Coffs Harbour,Australia,,2,AUS837
Narrabri,Australia,August,9,AUS610
Inverell,Australia,July,0,AUS704
Yamba,Australia,September,7,AUS829
Ballina,Australia,September,6,AUS892
Wagga Wagga,Australia,July,2,AUS605
Scone,Australia,,9,AUS361
Byron Bay,Australia,January,8,AUS447
Berri,Australia,January,5,AUS882
Peterborough,Australia,September,9,AUS551
Wallaroo,Australia,February,6,AUS353
Clare,Australia,March,8,AUS794
Meningie,Australia,October,6,AUS107
Kingston South East,Australia,October,7,AUS664
Bordertown,Australia,February,0,AUS480
Penola,Australia,August,4,AUS354
Kingoonya,Australia,,7,AUS933
Kimba,Australia,October,7,AUS312
Streaky Bay,Australia,,7,AUS709
Cowell,Australia,July,6,AUS608
Tumby Bay,Australia,February,5,AUS995
Andamooka,Australia,March,1,AUS295
Woomera,Australia,February,9,AUS801
Port Pirie,Australia,October,2,AUS571
Gawler,Australia,June,5,AUS743
Murray Bridge,Australia,October,1,AUS89
Victor Harbor,Australia,April,6,AUS878
Hamilton,Australia,January,0,AUS196
Ouyen,Australia,October,3,AUS213
Colac,Australia,August,9,AUS370
Stawell,Australia,March,8,AUS115
Horsham,Australia,July,2,AUS639
Ararat,Australia,July,3,AUS198
Maryborough,Australia,March,9,AUS202
Bairnsdale,Australia,July,1,AUS128
Sale,Australia,July,4,AUS571
Traralgon,Australia,March,3,AUS138
Wonthaggi,Australia,November,5,AUS540
Cranbourne,Australia,February,2,AUS226
Ballarat,Australia,March,8,AUS725
Melton,Australia,June,2,AUS645
Seymour,Australia,January,6,AUS339
Shepparton,Australia,,3,AUS603
Cobram,Australia,February,5,AUS542
Swan Hill,Australia,June,9,AUS174
Sunbury,Australia,June,6,AUS330
Proserpine,Australia,September,4,AUS13
Theodore,Australia,November,9,AUS860
Eidsvold,Australia,December,2,AUS832
Barcaldine,Australia,October,9,AUS990
Winton,Australia,February,5,AUS295
Longreach,Australia,December,7,AUS741
Caboolture,Australia,November,0,AUS976
Warwick,Australia,January,4,AUS801
Kingaroy,Australia,April,0,AUS492
Dalby,Australia,July,6,AUS440
Bongaree,Australia,,3,AUS735
Gympie,Australia,October,3,AUS606
Ingham,Australia,June,3,AUS251
Birdsville,Australia,July,1,AUS530
Bedourie,Australia,September,4,AUS165
Boulia,Australia,March,2,AUS625
Richmond,Australia,April,1,AUS547
Burketown,Australia,September,4,AUS131
Hervey Bay,Australia,July,9,AUS931
Biloela,Australia,February,8,AUS427
Yeppoon,Australia,August,9,AUS543
Emerald,Australia,February,3,AUS768
Moranbah,Australia,April,9,AUS643
Charters Towers,Australia,December,8,AUS394
Ayr,Australia,June,0,AUS98
Atherton,Australia,August,8,AUS752
Port Douglas,Australia,April,8,AUS695
Smithton,Australia,March,5,AUS179
Scottsdale,Australia,December,6,AUS98
Bicheno,Australia,November,2,AUS978
Oatlands,Australia,February,6,AUS797
Queenstown,Australia,June,7,AUS272
Kingston,Australia,January,6,AUS912
Tennant Creek,Australia,April,7,AUS900
Yulara,Australia,November,7,AUS932
Erldunda,Australia,,5,AUS951
Norseman,Australia,September,8,AUS49
Halls Creek,Australia,December,1,AUS906
Kununurra,Australia,August,3,AUS325
Derby,Australia,October,8,AUS797
Onslow,Australia,September,3,AUS115
Exmouth,Australia,June,1,AUS14
Carnarvon,Australia,July,7,AUS100
Newman,Australia,July,8,AUS329
Meekatharra,Australia,July,3,AUS879
Three Springs,Australia,August,6,AUS914
Manjimup,Australia,July,5,AUS765
Northam,Australia,March,0,AUS626
Esperance,Australia,January,6,AUS629
Leonara,Australia,February,2,AUS409
Laverton,Australia,December,5,AUS395
Wyndham,Australia,November,8,AUS776
Albury,Australia,April,3,AUS26
Forster-Tuncurry,Australia,June,2,AUS786
Port Macquarie,Australia,November,3,AUS100
Tamworth,Australia,June,7,AUS416
Grafton,Australia,,2,AUS544
Moree,Australia,June,0,AUS826
Goondiwindi,Australia,August,5,AUS794
Lismore,Australia,,4,AUS546
Wollongong,Australia,June,3,AUS62
Ceduna,Australia,September,6,AUS842
Mount Gambier,Australia,January,4,AUS807
Port Augusta,Australia,August,4,AUS869
Warrnambool,Australia,June,5,AUS984
Mildura,Australia,October,4,AUS382
Geelong,Australia,November,1,AUS716
Camooweal,Australia,July,3,AUS37
Quilpie,Australia,April,1,AUS602
Charleville,Australia,July,0,AUS88
Hughenden,Australia,,0,AUS941
Caloundra,Australia,February,4,AUS628
Roma,Australia,September,8,AUS162
Toowoomba,Australia,March,0,AUS996
Georgetown,Australia,September,6,AUS811
Thargomindah,Australia,October,5,AUS487
Weipa,Australia,August,2,AUS290
Karumba,Australia,August,3,AUS633
Cloncurry,Australia,September,0,AUS494
Maryborough,Australia,November,3,AUS854
Bundaberg,Australia,March,4,AUS475
Gladstone,Australia,,8,AUS751
Bowen,Australia,,3,AUS811
Innisfail,Australia,November,8,AUS681
Mackay,Australia,July,3,AUS499
Burnie,Australia,February,5,AUS14
Launceston,Australia,January,9,AUS346
Katherine,Australia,April,2,AUS391
Busselton,Australia,June,1,AUS623
Mandurah,Australia,September,7,AUS836
Broome,Australia,July,9,AUS281
Kalgoorlie,Australia,October,4,AUS371
Albany,Australia,,8,AUS596
Port Hedland,Australia,March,3,AUS764
Karratha,Australia,September,7,AUS800
Geraldton,Australia,September,4,AUS335
Griffith,Australia,July,0,AUS457
Orange,Australia,January,9,AUS529
Dubbo,Australia,September,0,AUS292
Armidale,Australia,,9,AUS349
Broken Hill,Australia,September,2,AUS140
Port Lincoln,Australia,October,3,AUS255
Whyalla,Australia,April,6,AUS25
Portland,Australia,June,3,AUS260
Bendigo,Australia,June,0,AUS957
Wangaratta,Australia,June,7,AUS983
Windorah,Australia,October,1,AUS826
Mount Isa,Australia,July,5,AUS127
Rockhampton,Australia,August,8,AUS169
Cairns,Australia,March,7,AUS798
Gold Coast,Australia,October,3,AUS221
Devonport,Australia,June,3,AUS616
Darwin,Australia,September,3,AUS382
Alice Springs,Australia,June,1,AUS35
Canberra,Australia,November,3,AUS608
Newcastle,Australia,March,8,AUS895
Adelaide,Australia,December,0,AUS968
Townsville,Australia,January,9,AUS173
Brisbane,Australia,,7,AUS254
Hobart,Australia,July,7,AUS481
Perth,Australia,April,9,AUS396
Melbourne,Australia,June,2,AUS280
Sydney,Australia,June,9,AUS855
Bregenz,Austria,,4,AUT366
Eisenstadt,Austria,August,9,AUT281
Wiener Neustadt,Austria,December,3,AUT401
Graz,Austria,August,1,AUT413
Klagenfurt,Austria,August,9,AUT422
Linz,Austria,October,5,AUT661
Passau,Austria,December,0,AUT71
Salzburg,Austria,,3,AUT0
Innsbruck,Austria,October,0,AUT942
Vienna,Austria,June,2,AUT504
Gadabay,Azerbaijan,,9,AZE358
Goranboy,Azerbaijan,July,4,AZE117
Tovuz,Azerbaijan,March,6,AZE90
Agdam,Azerbaijan,June,6,AZE614
Qabala,Azerbaijan,February,7,AZE865
Oguz,Azerbaijan,June,1,AZE620
Ganca,Azerbaijan,February,3,AZE400
Yevlax,Azerbaijan,June,6,AZE4
Sumqayt,Azerbaijan,February,8,AZE356
Ali Bayramli,Azerbaijan,September,0,AZE368
Goycay,Azerbaijan,April,9,AZE128
Lankaran,Azerbaijan,February,6,AZE374
Saki,Azerbaijan,August,5,AZE10
Stepanakert,Azerbaijan,November,5,AZE989
Kapan,Azerbaijan,September,0,AZE926
Naxcivan,Azerbaijan,January,8,AZE699
Baku,Azerbaijan,November,0,AZE562
Manama,Bahrain,February,2,BHR348
Tangail,Bangladesh,February,7,BGD807
Sylhet,Bangladesh,July,7,BGD569
Mymensingh,Bangladesh,August,8,BGD139
Jamalpur,Bangladesh,December,0,BGD585
Narayanganj,Bangladesh,October,0,BGD542
Jessore,Bangladesh,March,3,BGD707
Barisal,Bangladesh,,0,BGD550
Comilla,Bangladesh,February,5,BGD788
Pabna,Bangladesh,January,0,BGD140
Nawabganj,Bangladesh,March,7,BGD325
Saidpur,Bangladesh,,1,BGD694
Rangpur,Bangladesh,December,0,BGD191
Khulna,Bangladesh,April,0,BGD320
Rajshahi,Bangladesh,March,8,BGD142
Dhaka,Bangladesh,June,0,BGD422
Chittagong,Bangladesh,December,5,BGD308
Bridgetown,Barbados,August,0,BRB708
Baranavichy,Belarus,June,2,BLR545
Polatsk,Belarus,January,2,BLR87
Maladzyechna,Belarus,November,7,BLR735
Pinsk,Belarus,August,2,BLR548
Mazyr,Belarus,January,6,BLR530
Mahilyow,Belarus,October,9,BLR51
Babruysk,Belarus,June,6,BLR589
Orsha,Belarus,March,8,BLR872
Lida,Belarus,June,2,BLR557
Hrodna,Belarus,January,6,BLR337
Barysaw,Belarus,February,0,BLR139
Homyel,Belarus,December,5,BLR14
Vitsyebsk,Belarus,August,2,BLR523
Brest,Belarus,July,6,BLR15
Minsk,Belarus,November,4,BLR353
Mons,Belgium,September,4,BEL754
Hasselt,Belgium,December,6,BEL710
Arlon,Belgium,January,2,BEL158
Gent,Belgium,June,3,BEL641
Liege,Belgium,February,1,BEL569
Brugge,Belgium,December,0,BEL790
Namur,Belgium,August,5,BEL147
Charleroi,Belgium,January,9,BEL781
Antwerpen,Belgium,,8,BEL17
Brussels,Belgium,August,5,BEL901
El Cayo,Belize,,4,BLZ978
Corozal,Belize,February,7,BLZ566
Dangriga,Belize,October,9,BLZ161
Belize City,Belize,December,3,BLZ536
Orange Walk,Belize,,6,BLZ999
Punta Gorda,Belize,February,6,BLZ260
Belmopan,Belize,,0,BLZ567
Lokossa,Benin,March,6,BEN8
Kandi,Benin,April,7,BEN966
Ouidah,Benin,January,5,BEN693
Abomey,Benin,February,6,BEN719
Natitingou,Benin,April,2,BEN96
Djougou,Benin,March,0,BEN117
Parakou,Benin,September,4,BEN950
Porto-Novo,Benin,April,2,BEN208
Cotonou,Benin,March,1,BEN525
Hamilton,Bermuda,December,0,BMU447
Paro,Bhutan,February,6,BTN934
Punakha,Bhutan,July,5,BTN563
Wangdue Prodrang,Bhutan,April,1,BTN351
Thimphu,Bhutan,January,0,BTN297
Punata,Bolivia,October,8,BOL861
Cliza,Bolivia,June,4,BOL401
Quillacollo,Bolivia,August,9,BOL428
Puerto Villarroel,Bolivia,June,2,BOL582
Tarabuco,Bolivia,February,2,BOL433
Guayaramerin,Bolivia,December,7,BOL123
Santa Ana,Bolivia,February,0,BOL151
Baures,Bolivia,April,0,BOL946
Sica Sica,Bolivia,April,7,BOL229
Rurrenabaque,Bolivia,August,8,BOL549
