Annaba,Algeria,October,6,DZA210
Constantine,Algeria,July,7,DZA206
Oran,Algeria,October,3,DZA372
Tamanrasset,Algeria,February,5,DZA819
Ghardaia,Algeria,August,1,DZA904
Algiers,Algeria,August,1,DZA940
Pago Pago,American Samoa,December,5,ASM228
Andorra,Andorra,December,0,AND984
Mucusso,Angola,November,0,AGO224
Lucapa,Angola,November,9,AGO396
Capenda-Camulemba,Angola,February,0,AGO84
Saurimo,Angola,May,2,AGO672
Muconda,Angola,March,5,AGO385
Cacolo,Angola,March,9,AGO640
Caxito,Angola,March,8,AGO713
Camabatela,Angola,March,0,AGO524
Ndalatando,Angola,March,9,AGO581
Quibala,Angola,April,6,AGO732
Calulo,Angola,August,4,AGO4
Waku Kungo,Angola,December,9,AGO273
Songo,Angola,September,0,AGO255
Mbanza-Congo,Angola,May,2,AGO579
Nzeto,Angola,May,3,AGO205
Soyo,Angola,June,7,AGO504
Cabinda,Angola,February,1,AGO754
Calucinga,Angola,July,9,AGO944
Camacupa,Angola,November,2,AGO506
Cubal,Angola,September,1,AGO842
Mavinga,Angola,January,8,AGO189
Cuito Caunavale,Angola,May,8,AGO958
Luiana,Angola,July,6,AGO808
Ondjiva,Angola,February,8,AGO303
Chitado,Angola,February,3,AGO648
Chibemba,Angola,July,4,AGO567
Chibia,Angola,July,8,AGO529
Quipungo,Angola,September,6,AGO788
Luau,Angola,June,9,AGO990
Cangamba,Angola,August,3,AGO363
Lumbala Nguimbo,Angola,June,3,AGO892
Cazombo,Angola,July,5,AGO152
Dondo,Angola,May,5,AGO188
Sumbe,Angola,October,9,AGO436
Uige,Angola,January,4,AGO921
Kuito,Angola,January,4,AGO28
Lobito,Angola,August,0,AGO748
Xangongo,Angola,May,2,AGO794
Luena,Angola,October,9,AGO43
Tombua,Angola,December,2,AGO428
Malanje,Angola,April,0,AGO681
Benguela,Angola,December,8,AGO159
Lubango,Angola,December,5,AGO134
Namibe,Angola,August,2,AGO215
Menongue,Angola,April,4,AGO629
Huambo,Angola,February,4,AGO285
Luanda,Angola,February,3,AGO335
de Noviembre,Argentina,October,0,ARG238
Gobernador Gregores,Argentina,December,9,ARG289
Piedrabuena,Argentina,December,8,ARG292
Paso Rio Mayo,Argentina,December,3,ARG144
Alto Rio Sanguer,Argentina,October,0,ARG682
El Maiten,Argentina,September,1,ARG569
Puerto Madryn,Argentina,March,2,ARG261
Trelew,Argentina,July,0,ARG117
Las Heras,Argentina,April,1,ARG81
San Martin,Argentina,October,0,ARG425
Uspallata,Argentina,September,7,ARG677
Cutral Co,Argentina,July,0,ARG626
Punta Alta,Argentina,May,7,ARG614
San Nicolas,Argentina,September,5,ARG358
Campana,Argentina,September,6,ARG100
Chacabuco,Argentina,July,6,ARG994
Mercedes,Argentina,May,2,ARG578
Lincoln,Argentina,February,6,ARG290
Chivilcoy,Argentina,December,0,ARG51
Veinticinco de Mayo,Argentina,January,1,ARG593
Nueve de Julio,Argentina,February,7,ARG312
Dolores,Argentina,November,4,ARG355
Pedro Luro,Argentina,September,0,ARG412
Tres Arroyos,Argentina,April,0,ARG969
Coronel Suarez,Argentina,October,4,ARG355
Balcarce,Argentina,June,0,ARG433
de Mayo,Argentina,April,8,ARG338
General Roca,Argentina,November,0,ARG284
Comallo,Argentina,September,7,ARG606
Ingeniero Jacobacci,Argentina,May,9,ARG237
General Conesa,Argentina,October,9,ARG217
Choele Choel,Argentina,July,5,ARG783
San Francisco,Argentina,February,8,ARG873
Alta Gracia,Argentina,June,9,ARG483
Villa Maria,Argentina,August,8,ARG757
Bell Ville,Argentina,November,1,ARG729
Villa Rumipal,Argentina,January,9,ARG618
Villa Carlos Paz,Argentina,November,5,ARG388
Chumbicha,Argentina,July,3,ARG157
Tinogasta,Argentina,February,3,ARG358
Abra Pampa,Argentina,November,9,ARG417
Humahuaca,Argentina,August,9,ARG363
Susques,Argentina,November,4,ARG173
Chepes,Argentina,August,1,ARG462
Yacuiba,Argentina,July,0,ARG292
Tartagal,Argentina,August,7,ARG115
Joaquin V. Gonzalez,Argentina,June,7,ARG574
General Guemes,Argentina,December,7,ARG951
Trancas,Argentina,April,1,ARG537
Presidencia,Argentina,September,4,ARG30
Pampa del Infierno,Argentina,March,5,ARG81
Villa Angela,Argentina,May,6,ARG2
Ingeniero,Argentina,April,9,ARG796
Comandante Fontana,Argentina,May,8,ARG580
Doctor Pedro P. Pena,Argentina,July,1,ARG970
San Lorenzo,Argentina,July,2,ARG379
Corrientes,Argentina,October,5,ARG536
Concepcion,Argentina,January,6,ARG483
Victoria,Argentina,December,9,ARG857
Gualeguay,Argentina,May,9,ARG911
Parana,Argentina,December,0,ARG236
Villa Constitucion,Argentina,May,8,ARG105
Rafaela,Argentina,April,9,ARG244
Eldorado,Argentina,April,5,ARG934
Rodeo,Argentina,August,5,ARG955
Las Plumas,Argentina,July,9,ARG768
Gastre,Argentina,October,8,ARG805
Telsen,Argentina,November,2,ARG982
Malargue,Argentina,June,0,ARG93
Tunuyan,Argentina,March,6,ARG593
La Paz,Argentina,July,3,ARG543
Chos Malal,Argentina,July,4,ARG713
Las Lajas,Argentina,December,7,ARG762
Zarate,Argentina,December,8,ARG919
Carhue,Argentina,March,2,ARG294
Darregueira,Argentina,June,6,ARG235
Juarez,Argentina,February,1,ARG153
Mar de Ajo,Argentina,December,3,ARG328
Lobos,Argentina,October,1,ARG710
Chascomus,Argentina,July,7,ARG836
Junin,Argentina,December,5,ARG90
La Plata,Argentina,March,0,ARG904
Pergamino,Argentina,December,1,ARG633
Lujan,Argentina,October,9,ARG73
Azul,Argentina,January,1,ARG805
Villalonga,Argentina,November,8,ARG503
Victorica,Argentina,October,6,ARG195
General Pico,Argentina,December,9,ARG120
San Antonio Oeste,Argentina,August,6,ARG763
Sierra Colorado,Argentina,October,6,ARG981
Mercedes,Argentina,February,0,ARG36
Rio Tercero,Argentina,December,0,ARG518
Belen,Argentina,April,2,ARG532
Rinconada,Argentina,May,9,ARG321
San Pedro,Argentina,March,4,ARG172
Libertador,Argentina,December,4,ARG40
Chilecito,Argentina,April,2,ARG398
Chamical,Argentina,November,3,ARG347
Los Blancos,Argentina,July,0,ARG573
Cafayate,Argentina,March,9,ARG522
Cerrillos,Argentina,April,4,ARG82
San Antonio,Argentina,April,2,ARG204
Anatuya,Argentina,November,3,ARG898
Frias,Argentina,July,0,ARG278
Monte Quemado,Argentina,August,2,ARG262
Juan Jose Castelli,Argentina,April,1,ARG848
Charata,Argentina,August,4,ARG272
Las Lomitas,Argentina,July,4,ARG335
Mercedes,Argentina,October,7,ARG365
Concordia,Argentina,April,1,ARG776
Sunchales,Argentina,October,8,ARG701
San Justo,Argentina,August,3,ARG933
Vera,Argentina,December,9,ARG728
Reconquista,Argentina,March,7,ARG720
Venado Tuerto,Argentina,January,8,ARG334
Esquel,Argentina,November,1,ARG376
Zapala,Argentina,July,5,ARG52
Olavarria,Argentina,December,9,ARG559
Tandil,Argentina,March,0,ARG16
Viedma,Argentina,May,9,ARG539
San Luis,Argentina,January,8,ARG109
Rio Cuarto,Argentina,October,1,ARG114
San Salvador de Jujuy,Argentina,July,9,ARG426
San Ramon de la Nueva Oran,Argentina,August,7,ARG223
Goya,Argentina,August,1,ARG532
Puerto San Julian,Argentina,March,1,ARG875
Perito Moreno,Argentina,July,9,ARG590
Rio Grande,Argentina,November,0,ARG131
Ushuaia,Argentina,October,7,ARG494
Sarmiento,Argentina,June,1,ARG603
San Rafael,Argentina,September,3,ARG982
Necochea,Argentina,June,7,ARG415
Rio Colorado,Argentina,May,5,ARG404
Catamarca,Argentina,November,2,ARG551
La Rioja,Argentina,October,2,ARG134
Santiago del Estero,Argentina,October,6,ARG415
Resistencia,Argentina,February,8,ARG595
Gualeguaychu,Argentina,August,2,ARG297
El Calafate,Argentina,April,6,ARG154
San Juan,Argentina,June,9,ARG587
Rawson,Argentina,January,2,ARG21
Neuquen,Argentina,July,3,ARG860
Santa Rosa,Argentina,July,1,ARG685
San Carlos de Bariloche,Argentina,November,5,ARG930
Salta,Argentina,July,3,ARG314
San Miguel de Tucuman,Argentina,May,6,ARG820
Formosa,Argentina,January,5,ARG528
Santa Fe,Argentina,August,5,ARG490
Rosario,Argentina,September,0,ARG618
Puerto Deseado,Argentina,December,7,ARG928
Rio Gallegos,Argentina,July,1,ARG310
Comodoro Rivadavia,Argentina,August,8,ARG225
Mendoza,Argentina,December,0,ARG437
Bahia Blanca,Argentina,June,8,ARG722
Mar del Plata,Argentina,April,0,ARG657
Cordoba,Argentina,October,7,ARG126
Posadas,Argentina,June,1,ARG651
Buenos Aires,Argentina,October,0,ARG528
Ashtarak,Armenia,April,8,ARM888
Ijevan,Armenia,November,3,ARM577
Artashat,Armenia,July,6,ARM199
Gavarr,Armenia,May,1,ARM87
Yeghegnadzor,Armenia,October,9,ARM657
Gyumri,Armenia,November,2,ARM17
Vanadzor,Armenia,June,5,ARM368
Yerevan,Armenia,March,4,ARM195
Oranjestad,Aruba,January,5,ABW266
Central Coast,Australia,May,4,AUS528
Sunshine Coast,Australia,September,3,AUS278
Bourke,Australia,October,5,AUS672
Pine Creek,Australia,July,5,AUS0
Adelaide River,Australia,June,7,AUS283
McMinns Lagoon,Australia,May,7,AUS382
Newcastle Waters,Australia,June,3,AUS334
Ravensthorpe,Australia,August,4,AUS421
Wagin,Australia,December,5,AUS957
Roebourne,Australia,March,1,AUS762
Pannawonica,Australia,May,1,AUS716
Tom Price,Australia,January,0,AUS662
Kalbarri,Australia,March,9,AUS217
Mount Magnet,Australia,July,3,AUS15
Morawa,Australia,July,1,AUS364
Port Denison,Australia,March,3,AUS491
Merredin,Australia,September,7,AUS537
Mount Barker,Australia,December,8,AUS871
Katanning,Australia,September,7,AUS856
Narrogin,Australia,November,1,AUS970
Gingin,Australia,January,5,AUS511
Bunbury,Australia,June,7,AUS361
Kwinana,Australia,December,1,AUS112
Southern Cross,Australia,September,6,AUS638
Kaltukatjara,Australia,April,4,AUS489
Queanbeyan,Australia,May,4,AUS104
Tweed Heads,Australia,April,9,AUS141
Ivanhoe,Australia,September,8,AUS969
Wilcannia,Australia,May,0,AUS956
Merimbula,Australia,May,0,AUS649
Echuca,Australia,November,5,AUS314
Deniliquin,Australia,July,6,AUS183
Nowra,Australia,April,9,AUS535
Ulladulla,Australia,January,1,AUS393
Batemans Bay,Australia,July,9,AUS109
Cooma,Australia,August,3,AUS264
Tumut,Australia,April,8,AUS295
Leeton,Australia,June,3,AUS833
Young,Australia,March,9,AUS355
Cowra,Australia,December,3,AUS468
Forbes,Australia,September,0,AUS933
Goulburn,Australia,August,6,AUS171
Kiama,Australia,November,7,AUS140
Katoomba,Australia,October,1,AUS761
Richmond,Australia,March,3,AUS50
Lithgow,Australia,September,4,AUS75
Parkes,Australia,May,2,AUS624
Bathurst,Australia,August,9,AUS289
Maitland,Australia,May,9,AUS238
Singleton,Australia,August,6,AUS383
Mudgee,Australia,December,3,AUS343
Muswellbrook,Australia,January,6,AUS981
Taree,Australia,April,6,AUS11
Kempsey,Australia,December,2,AUS192
Gunnedah,Australia,June,2,AUS868
Coffs Harbour,Australia,August,2,AUS174
Narrabri,Australia,December,8,AUS216
Inverell,Australia,December,7,AUS487
Yamba,Australia,May,3,AUS957
Ballina,Australia,November,5,AUS933
Wagga Wagga,Australia,October,6,AUS418
Scone,Australia,October,3,AUS726
Byron Bay,Australia,March,0,AUS393
Berri,Australia,February,8,AUS305
Peterborough,Australia,March,9,AUS559
Wallaroo,Australia,November,0,AUS562
Clare,Australia,May,9,AUS280
Meningie,Australia,June,2,AUS10
Kingston South East,Australia,May,6,AUS583
Bordertown,Australia,February,0,AUS708
Penola,Australia,August,8,AUS557
Kingoonya,Australia,June,1,AUS710
Kimba,Australia,September,5,AUS690
Streaky Bay,Australia,June,1,AUS638
Cowell,Australia,November,1,AUS667
Tumby Bay,Australia,October,1,AUS180
Andamooka,Australia,April,5,AUS899
Woomera,Australia,May,8,AUS154
Port Pirie,Australia,July,9,AUS232
Gawler,Australia,June,0,AUS373
Murray Bridge,Australia,July,3,AUS663
Victor Harbor,Australia,August,9,AUS94
Hamilton,Australia,June,9,AUS351
Ouyen,Australia,December,4,AUS742
Colac,Australia,November,6,AUS515
Stawell,Australia,June,5,AUS186
Horsham,Australia,October,1,AUS634
Ararat,Australia,October,7,AUS722
Maryborough,Australia,April,3,AUS643
Bairnsdale,Australia,April,2,AUS354
Sale,Australia,January,4,AUS139
Traralgon,Australia,April,3,AUS418
Wonthaggi,Australia,June,2,AUS269
Cranbourne,Australia,June,4,AUS733
Ballarat,Australia,April,4,AUS819
Melton,Australia,December,5,AUS87
Seymour,Australia,October,9,AUS450
Shepparton,Australia,December,2,AUS837
Cobram,Australia,July,9,AUS610
Swan Hill,Australia,June,0,AUS704
Sunbury,Australia,August,7,AUS829
Proserpine,Australia,August,6,AUS892
Theodore,Australia,June,2,AUS605
Eidsvold,Australia,December,9,AUS361
Barcaldine,Australia,January,8,AUS447
Winton,Australia,January,5,AUS882
Longreach,Australia,August,9,AUS551
Caboolture,Australia,February,6,AUS353
Warwick,Australia,March,8,AUS794
Kingaroy,Australia,September,6,AUS107
Dalby,Australia,September,7,AUS664
Bongaree,Australia,February,0,AUS480
Gympie,Australia,July,4,AUS354
Ingham,Australia,December,7,AUS933
Birdsville,Australia,September,7,AUS312
Bedourie,Australia,December,7,AUS709
Boulia,Australia,June,6,AUS608
Richmond,Australia,February,5,AUS995
Burketown,Australia,March,1,AUS295
Hervey Bay,Australia,February,9,AUS801
Biloela,Australia,September,2,AUS571
Yeppoon,Australia,May,5,AUS743
Emerald,Australia,September,1,AUS89
Moranbah,Australia,April,6,AUS878
Charters Towers,Australia,January,0,AUS196
Ayr,Australia,September,3,AUS213
Atherton,Australia,July,9,AUS370
Port Douglas,Australia,March,8,AUS115
Smithton,Australia,June,2,AUS639
Scottsdale,Australia,June,3,AUS198
Bicheno,Australia,March,9,AUS202
Oatlands,Australia,June,1,AUS128
Queenstown,Australia,June,4,AUS571
Kingston,Australia,March,3,AUS138
Tennant Creek,Australia,October,5,AUS540
Yulara,Australia,February,2,AUS226
Erldunda,Australia,March,8,AUS725
Norseman,Australia,May,2,AUS645
Halls Creek,Australia,January,6,AUS339
Kununurra,Australia,December,3,AUS603
Derby,Australia,February,5,AUS542
Onslow,Australia,May,9,AUS174
Exmouth,Australia,May,6,AUS330
Carnarvon,Australia,August,4,AUS13
Newman,Australia,October,9,AUS860
Meekatharra,Australia,November,2,AUS832
Three Springs,Australia,September,9,AUS990
Manjimup,Australia,February,5,AUS295
Northam,Australia,November,7,AUS741
Esperance,Australia,October,0,AUS976
Leonara,Australia,January,4,AUS801
Laverton,Australia,April,0,AUS492
Wyndham,Australia,June,6,AUS440
Albury,Australia,December,3,AUS735
Forster-Tuncurry,Australia,September,3,AUS606
Port Macquarie,Australia,May,3,AUS251
Tamworth,Australia,June,1,AUS530
Grafton,Australia,August,4,AUS165
Moree,Australia,March,2,AUS625
Goondiwindi,Australia,April,1,AUS547
Lismore,Australia,August,4,AUS131
Wollongong,Australia,June,9,AUS931
Ceduna,Australia,February,8,AUS427
Mount Gambier,Australia,July,9,AUS543
Port Augusta,Australia,February,3,AUS768
Warrnambool,Australia,April,9,AUS643
Mildura,Australia,November,8,AUS394
Geelong,Australia,May,0,AUS98
Camooweal,Australia,July,8,AUS752
Quilpie,Australia,April,8,AUS695
Charleville,Australia,March,5,AUS179
Hughenden,Australia,November,6,AUS98
Caloundra,Australia,October,2,AUS978
Roma,Australia,February,6,AUS797
Toowoomba,Australia,May,7,AUS272
Georgetown,Australia,January,6,AUS912
Thargomindah,Australia,April,7,AUS900
Weipa,Australia,October,7,AUS932
Karumba,Australia,December,5,AUS951
Cloncurry,Australia,August,8,AUS49
Maryborough,Australia,November,1,AUS906
Bundaberg,Australia,July,3,AUS325
Gladstone,Australia,September,8,AUS797
Bowen,Australia,August,3,AUS115
Innisfail,Australia,May,1,AUS14
Mackay,Australia,June,7,AUS100
Burnie,Australia,June,8,AUS329
Launceston,Australia,June,3,AUS879
Katherine,Australia,July,6,AUS914
Busselton,Australia,June,5,AUS765
Mandurah,Australia,March,0,AUS626
Broome,Australia,January,6,AUS629
Kalgoorlie,Australia,February,2,AUS409
Albany,Australia,November,5,AUS395
Port Hedland,Australia,October,8,AUS776
Karratha,Australia,April,3,AUS26
Geraldton,Australia,May,2,AUS786
Griffith,Australia,October,3,AUS100
Orange,Australia,May,7,AUS416
Dubbo,Australia,December,2,AUS544
Armidale,Australia,May,0,AUS826
Broken Hill,Australia,July,5,AUS794
Port Lincoln,Australia,December,4,AUS546
Whyalla,Australia,May,3,AUS62
Portland,Australia,August,6,AUS842
Bendigo,Australia,January,4,AUS807
Wangaratta,Australia,July,4,AUS869
Windorah,Australia,May,5,AUS984
Mount Isa,Australia,September,4,AUS382
Rockhampton,Australia,October,1,AUS716
Cairns,Australia,June,3,AUS37
Gold Coast,Australia,April,1,AUS602
Devonport,Australia,June,0,AUS88
Darwin,Australia,December,0,AUS941
Alice Springs,Australia,February,4,AUS628
Canberra,Australia,August,8,AUS162
Newcastle,Australia,March,0,AUS996
Adelaide,Australia,August,6,AUS811
Townsville,Australia,September,5,AUS487
Brisbane,Australia,July,2,AUS290
Hobart,Australia,July,3,AUS633
Perth,Australia,August,0,AUS494
Melbourne,Australia,October,3,AUS854
Sydney,Australia,March,4,AUS475
Bregenz,Austria,December,8,AUT751
Eisenstadt,Austria,December,3,AUT811
Wiener Neustadt,Austria,October,8,AUT681
Graz,Austria,June,3,AUT499
Klagenfurt,Austria,February,5,AUT14
Linz,Austria,January,9,AUT346
Passau,Austria,April,2,AUT391
Salzburg,Austria,May,1,AUT623
Innsbruck,Austria,August,7,AUT836
Vienna,Austria,June,9,AUT281
Gadabay,Azerbaijan,September,4,AZE371
Goranboy,Azerbaijan,December,8,AZE596
Tovuz,Azerbaijan,March,3,AZE764
Agdam,Azerbaijan,August,7,AZE800
Qabala,Azerbaijan,August,4,AZE335
Oguz,Azerbaijan,June,0,AZE457
Ganca,Azerbaijan,January,9,AZE529
Yevlax,Azerbaijan,August,0,AZE292
Sumqayt,Azerbaijan,December,9,AZE349
Ali Bayramli,Azerbaijan,August,2,AZE140
Goycay,Azerbaijan,September,3,AZE255
Lankaran,Azerbaijan,April,6,AZE25
Saki,Azerbaijan,May,3,AZE260
Stepanakert,Azerbaijan,May,0,AZE957
Kapan,Azerbaijan,May,7,AZE983
Naxcivan,Azerbaijan,September,1,AZE826
Baku,Azerbaijan,June,5,AZE127
Manama,Bahrain,July,8,BHR169
Tangail,Bangladesh,March,7,BGD798
Sylhet,Bangladesh,September,3,BGD221
Mymensingh,Bangladesh,May,3,BGD616
Jamalpur,Bangladesh,August,3,BGD382
Narayanganj,Bangladesh,May,1,BGD35
Jessore,Bangladesh,October,3,BGD608
Barisal,Bangladesh,March,8,BGD895
Comilla,Bangladesh,November,0,BGD968
Pabna,Bangladesh,January,9,BGD173
Nawabganj,Bangladesh,December,7,BGD254
Saidpur,Bangladesh,June,7,BGD481
Rangpur,Bangladesh,April,9,BGD396
Khulna,Bangladesh,May,2,BGD280
Rajshahi,Bangladesh,May,9,BGD855
Dhaka,Bangladesh,December,4,BGD366
Chittagong,Bangladesh,July,9,BGD281
Bridgetown,Barbados,November,3,BRB401
Baranavichy,Belarus,July,1,BLR413
Polatsk,Belarus,July,9,BLR422
Maladzyechna,Belarus,September,5,BLR661
Pinsk,Belarus,November,0,BLR71
Mazyr,Belarus,December,3,BLR0
Mahilyow,Belarus,September,0,BLR942
Babruysk,Belarus,May,2,BLR504
Orsha,Belarus,December,9,BLR358
Lida,Belarus,June,4,BLR117
Hrodna,Belarus,March,6,BLR90
Barysaw,Belarus,May,6,BLR614
Homyel,Belarus,February,7,BLR865
Vitsyebsk,Belarus,May,1,BLR620
Brest,Belarus,February,3,BLR400
Minsk,Belarus,May,6,BLR4
Mons,Belgium,February,8,BEL356
Hasselt,Belgium,August,0,BEL368
Arlon,Belgium,April,9,BEL128
Gent,Belgium,February,6,BEL374
Liege,Belgium,July,5,BEL10
Brugge,Belgium,October,5,BEL989
Namur,Belgium,August,0,BEL926
Charleroi,Belgium,January,8,BEL699
Antwerpen,Belgium,October,0,BEL562
Brussels,Belgium,February,2,BEL348
El Cayo,Belize,February,7,BLZ807
Corozal,Belize,June,7,BLZ569
Dangriga,Belize,July,8,BLZ139
Belize City,Belize,November,0,BLZ585
Orange Walk,Belize,September,0,BLZ542
Punta Gorda,Belize,March,3,BLZ707
Belmopan,Belize,December,0,BLZ550
Lokossa,Benin,February,5,BEN788
Kandi,Benin,January,0,BEN140
Ouidah,Benin,March,7,BEN325
Abomey,Benin,December,1,BEN694
Natitingou,Benin,November,0,BEN191
Djougou,Benin,April,0,BEN320
Parakou,Benin,March,8,BEN142
Porto-Novo,Benin,May,0,BEN422
Cotonou,Benin,November,5,BEN308
Hamilton,Bermuda,July,0,BMU708
Paro,Bhutan,May,2,BTN545
Punakha,Bhutan,January,2,BTN87
Wangdue Prodrang,Bhutan,October,7,BTN735
Thimphu,Bhutan,July,2,BTN548
Punata,Bolivia,January,6,BOL530
Cliza,Bolivia,September,9,BOL51
Quillacollo,Bolivia,May,6,BOL589
Puerto Villarroel,Bolivia,March,8,BOL872
Tarabuco,Bolivia,May,2,BOL557
Guayaramerin,Bolivia,January,6,BOL337
Santa Ana,Bolivia,February,0,BOL139
Baures,Bolivia,November,5,BOL14
Sica Sica,Bolivia,July,2,BOL523
Rurrenabaque,Bolivia,June,6,BOL15
Sorata,Bolivia,October,4,BOL353
Achacachi,Bolivia,August,4,BOL754
Viacha,Bolivia,November,6,BOL710
Quime,Bolivia,January,2,BOL158
Llallagua,Bolivia,May,3,BOL641
Uncia,Bolivia,February,1,BOL569
Uyuni,Bolivia,November,0,BOL790
Villa Martin,Bolivia,July,5,BOL147
Betanzos,Bolivia,January,9,BOL781
Portachuelo,Bolivia,December,8,BOL17
Samaipata,Bolivia,July,5,BOL901
Cuevo,Bolivia,December,4,BOL978
San Carlos,Bolivia,February,7,BOL566
San Lorenzo,Bolivia,September,9,BOL161
Entre Rios,Bolivia,November,3,BOL536
Aiquile,Bolivia,December,6,BOL999
Padilla,Bolivia,February,6,BOL260
Camargo,Bolivia,December,0,BOL567
Reyes,Bolivia,March,6,BOL8
San Borja,Bolivia,April,7,BOL966
Magdalena,Bolivia,January,5,BOL693
San Ramon,Bolivia,February,6,BOL719
Puerto Heath,Bolivia,April,2,BOL96
Charana,Bolivia,March,0,BOL117
Puerto Acosta,Bolivia,August,4,BOL950
Apolo,Bolivia,April,2,BOL208
Coroico,Bolivia,March,1,BOL525
Coro Coro,Bolivia,November,0,BOL447
Sabaya,Bolivia,February,6,BOL934
Challapata,Bolivia,June,5,BOL563
Llica,Bolivia,April,1,BOL351
Potosi,Bolivia,January,0,BOL297
Villazon,Bolivia,September,8,BOL861
Tupiza,Bolivia,May,4,BOL401
Montero,Bolivia,July,9,BOL428
Piso Firme,Bolivia,May,2,BOL582
Robore,Bolivia,February,2,BOL433
Puerto Quijarro,Bolivia,November,7,BOL123
San Ignacio,Bolivia,February,0,BOL151
Ascension,Bolivia,April,0,BOL946
San Javier,Bolivia,April,7,BOL229
San Rafael,Bolivia,July,8,BOL549
Vallegrande,Bolivia,December,8,BOL589
Puerto Suarez,Bolivia,October,6,BOL563
Charagua,Bolivia,March,0,BOL984
Villamontes,Bolivia,March,9,BOL36
