2372341,IND152
809371,IND194
5954078,IND396
1040389,IND640
1928712,IND943
2306134,IND289
1074603,IND805
2260584,IND450
4226119,IND64
3753185,AFG334
3340825,ALD724
2707077,ALB962
1911358,DZA145
2543594,ASM961
5964564,AND942
4170389,AGO391
6003177,ARG153
4746132,ARM421
4738602,ABW895
1785131,AUS771
1346394,AUT912
1876967,AZE35
4406648,BHR811
2567424,BGD673
2282874,BRB711
2123780,BLR547
2722536,BEL757
3747844,BLZ723
1933303,BEN778
5260294,BMU190
959457,BTN106
4561190,BOL264
2043077,BIH805
1967220,BWA370
1836839,BRA101
3971336,BRN629
4914390,BGR954
5501348,BFA966
2098301,BDI308
5971977,KHM626
949629,CMR538
3504451,CAN929
2690742,CPV115
1446710,CYM704
1867098,CAF306
2623132,TCD21
2078711,CHL72
3970872,CHN777
3958459,COL512
3191927,COM161
964739,COG767
2434891,COD31
2721954,COK150
964680,CRI966
2623707,HRV191
2498561,CUB457
2447123,CUW383
2161738,CYP209
3668086,CZE588
1891472,DNK506
1345445,DJI168
959446,DMA762
3832705,DOM359
964636,TLS548
2722619,ECU41
4971837,EGY291
1112072,SLV20
3691993,GNQ348
4366774,ERI484
3347515,EST53
4781757,ETH938
2534271,FLK127
1178409,FRO893
5003324,FSM807
2275141,FJI617
4590350,FIN309
3726774,FRA451
798780,PYF519
2019268,GAB303
4736346,GEO844
1933493,DEU702
1047386,GHA93
833989,GBR587
1830226,GRC448
323791,GRD618
515716,GRE798
516363,GUM798
838439,GUA472
384362,GUI292
840137,GUB190
919694,GUY191
386767,HAI156
3237344,HON634
3165632,HKG328
889358,HUN886
323802,ICE869
2085983,IND416
321583,INA322
385208,IRN699
927096,IRQ892
1024527,IRL712
386783,ISM3
323585,ISR688
322443,ITA255
892734,IVC585
2287637,JAM88
823575,JPN757
3318702,JOR169
2447157,KZH189
322267,KEY368
483017,KIR555
1155142,KOS441
323519,KUW60
819445,KYG139
323909,LAO996
2257673,LAT549
4070240,LEB949
2199571,LES297
1965369,LIB105
385228,LBY455
2435243,LIE701
3573641,LIT786
4036200,LXB355
2374274,MAU912
893239,MAC945
323075,MAD321
322242,MAW982
1924247,MYL196
2644251,MDL161
323071,MAL173
322164,MAA659
4737916,MAI253
385711,MAN510
3237347,MAU186
322931,MEX22
841910,MOD787
4803242,MOC391
3497129,MON477
385786,MOG824
4274853,MOR372
323603,MOZ70
927099,MYN518
1811185,NMB270
323803,NEP192
322536,NTR480
3746857,NCA802
4176475,NZL625
546647,NCG23
322273,NGR181
4355029,NIG505
1954940,PRK31
521447,NCY222
4294305,NMI900
4802384,NRW413
1967552,OMN170
4133546,PAK711
834193,PAU667
2662645,PAT140
3929896,PAN624
933186,PNG576
322110,PRG302
1146499,PER678
4076439,PHP484
526084,POL119
385261,PTR87
802268,PRO10
4787470,QTR315
2086589,ROM43
2627433,RUS109
4102765,RWN565
322986,SKN474
503318,SLU629
321585,SAM520
5937541,SMA123
597839,STP261
2324746,SAU264
912579,SEN116
1053547,SER11
2444804,SYC547
322452,SLE790
323417,SGP763
2279676,SLO662
1745250,SLO713
322043,SOS365
2235522,SOM200
479432,SOI303
6121486,ZSA324
3645294,SGI113
321677,KOR850
1115349,SSU993
880944,ESP540
1911518,SRL835
927860,SUD350
1479361,SUR556
480029,SWZ357
838441,SWE337
2176060,SWI361
321839,SYR617
2541305,TWN696
3591741,TAJ423
879739,TAN565
1980454,THA296
3412075,BAH962
323547,GAM654
322576,TOG369
1721925,TOG607
386556,TAT635
323746,TUN675
385804,TUR142
2615204,TKM741
2319350,TCI825
917706,TVL626
2284808,UGN783
661071,UKR279
467559,UAE734
891058,GRB556
504831,USA705
322365,USA881
1008272,UVG641
1600895,URG142
880188,UZB877
3546890,VNT752
594785,VAT673
527008,VEN875
2057081,VNM610
4354183,WSA112
504544,YMN831
322519,ZMB685
321565,ZMV589
321915,GUI353
854028,GUI740
921945,GUI335
515736,GUI605
1866865,GUI503
2225092,GUI608
1757367,GUI549
3159552,GUI627
3485765,GUI129
1811186,GUI174
2255100,GUI215
871804,GUI992
1024279,GUI392
2310150,GUI428
322981,GUI75
852035,GUI970
4553258,GUI604
1117879,GUI663
2190107,GUI10
322891,GUB240
1168943,GUB619
802397,GUB704
509596,GUB750
6154371,GUB539
904033,GUB98
466428,GUB648
3192911,GUB913
892039,GUY712
526740,GUY769
863802,GUY985
1053549,GUY865
824458,GUY508
3746940,GUY601
2352734,GUY472
3177607,GUY570
322068,GUY103
889512,GUY600
2322977,HAI565
492335,HAI347
738372,HAI637
321647,HAI49
385501,HAI342
1821602,HAI221
323074,HAI888
1021076,HAI949
5247517,HAI620
4232397,HON536
1782825,HON226
3943988,HON853
862229,HON748
968187,HON257
385280,HON955
323235,HON411
323069,HON1
4567259,HON584
3399298,HON342
322135,HON142
2475768,HON72
523592,HON173
322338,HON705
2422716,HON375
321819,HON36
526397,HON814
2034111,HON652
2097752,HON482
3820058,HKG131
321922,HUN625
1159239,HUN186
3870010,HUN662
386277,HUN353
3661962,HUN8
864460,HUN454
322714,HUN303
323875,HUN124
385273,HUN109
3204430,HUN80
889353,HUN50
542679,HUN264
1646836,HUN643
443258,HUN561
608389,HUN282
3732861,HUN220
3458702,HUN831
922826,HUN259
3736665,HUN971
322346,HUN781
865258,ICE685
323669,ICE589
1995570,ICE37
323815,ICE234
492332,ICE959
3635501,ICE269
872517,ICE58
1852840,ICE264
2401286,ICE555
477092,IND39
3782264,IND82
467555,IND710
1967397,IND380
1548110,IND541
510010,IND110
3212966,IND788
323290,IND956
323257,IND8
526056,IND723
474629,IND184
2715562,IND71
322374,IND71
1229417,IND153
322483,IND825
1138287,IND650
323905,IND693
843597,IND116
5009939,IND528
619382,IND421
2395744,IND816
322860,IND666
480043,IND964
323384,IND21
480028,IND64
822966,IND902
323571,IND941
3561953,IND423
1931022,IND268
322032,IND907
2239430,IND12
835877,IND114
510938,IND556
1228651,IND996
905648,IND345
3734842,IND491
322864,IND114
824460,IND722
385378,IND52
3350650,IND238
863602,IND866
914952,IND486
864979,IND633
1792169,IND146
2323084,IND925
4107258,IND602
1795630,IND830
385216,IND278
321866,IND448
323013,IND315
321979,IND567
893256,IND418
4104592,IND851
2061189,IND449
323113,IND229
480042,IND560
321605,IND655
322107,IND361
938011,IND146
322314,IND188
929860,IND663
862213,IND521
385565,IND528
1674865,IND905
3388554,IND962
323636,IND549
482383,IND923
5971158,IND925
1018671,IND336
3915885,IND393
3356996,IND164
1402894,IND135
322205,IND4
321620,IND664
1310641,IND568
323691,IND152
3386982,IND194
323353,IND396
2432490,IND640
3390211,IND943
384516,IND289
545506,IND805
1395521,IND450
882752,IND64
2646851,AFG334
492554,ALD724
4006930,ALB962
2553082,DZA145
322083,ASM961
321983,AND942
4097642,AGO391
589119,ARG153
585255,ARM421
1463012,ABW895
386858,AUS771
931477,AUT912
934317,AZE35
1576794,BHR811
2400324,BGD673
321874,BRB711
322081,BLR547
3879668,BEL757
322137,BLZ723
1907694,BEN778
1006078,BMU190
1132908,BTN106
2042598,BOL264
385217,BIH805
844709,BWA370
323308,BRA101
321728,BRN629
822968,BGR954
384376,BFA966
2312330,BDI308
323209,KHM626
3174919,CMR538
526058,CAN929
477072,CPV115
322422,CYM704
778944,CAF306
2141088,TCD21
443369,CHL72
1309055,CHN777
384629,COL512
322058,COM161
1210539,COG767
885961,COD31
3746970,COK150
735827,CRI966
909240,HRV191
804263,CUB457
2658530,CUW383
4717515,CYP209
1759732,CZE588
3417858,DNK506
322268,DJI168
3638242,DMA762
4137518,DOM359
818952,TLS548
498027,ECU41
321940,EGY291
781082,SLV20
1739674,GNQ348
2647506,ERI484
615125,EST53
817288,ETH938
818349,FLK127
321903,FRO893
322317,FSM807
2561718,FJI617
1536995,FIN309
2192054,FRA451
323554,PYF519
321843,GAB303
467546,GEO844
2358051,DEU702
321561,GHA93
2501649,GBR587
930521,GRC448
3653144,GRD618
1892194,GRE798
783843,GUM798
2589185,GUA472
888399,GUI292
2541538,GUB190
930868,GUY191
3411427,HAI156
2315058,HON634
938202,HKG328
322909,HUN886
322315,ICE869
3373665,IND416
3163502,INA322
2392436,IRN699
1494180,IRQ892
1395193,IRL712
2362366,ISM3
323906,ISR688
321935,ITA255
2340368,IVC585
2101991,JAM88
648362,JPN757
1023274,JOR169
1137316,KZH189
655415,KEY368
386201,KIR555
1491091,KOS441
1034374,KUW60
931781,KYG139
3249428,LAO996
384442,LAT549
648537,LEB949
2494322,LES297
600205,LIB105
593124,LBY455
322985,LIE701
840824,LIT786
323398,LXB355
321848,MAU912
905647,MAC945
4437288,MAD321
861439,MAW982
4214207,MYL196
3390179,MDL161
323127,MAL173
322420,MAA659
1651536,MAI253
860153,MAN510
322351,MAU186
826217,MEX22
1494992,MOD787
3459530,MOC391
1022120,MON477
467537,MOG824
883704,MOR372
321615,MOZ70
832434,MYN518
321604,NMB270
321670,NEP192
2248837,NTR480
803500,NCA802
3662984,NZL625
461750,NCG23
2264260,NGR181
3979091,NIG505
4858669,PRK31
1075625,NCY222
868645,NMI900
876959,NRW413
870218,OMN170
1034268,PAK711
524803,PAU667
879101,PAT140
322364,PAN624
932898,PNG576
321925,PRG302
850888,PER678
4007855,PHP484
3842750,POL119
524824,PTR87
321844,PRO10
876231,QTR315
323249,ROM43
578014,RUS109
4102756,RWN565
323002,SKN474
3958508,SLU629
323311,SAM520
4406705,SMA123
323573,STP261
912889,SAU264
386321,SEN116
3447272,SER11
3785816,SYC547
1958735,SLE790
1927703,SGP763
2255924,SLO662
322353,SLO713
1993115,SOS365
1778107,SOM200
3836525,SOI303
882950,ZSA324
810350,SGI113
2394922,KOR850
482373,SSU993
321977,ESP540
935646,SRL835
323390,SUD350
322209,SUR556
1503572,SWZ357
3392821,SWE337
821151,SWI361
2532030,SYR617
323288,TWN696
619385,TAJ423
1020111,TAN565
2249802,THA296
321862,BAH962
901007,GAM654
6491612,TOG369
1021075,TOG607
321671,TAT635
827278,TUN675
849006,TUR142
2048736,TKM741
1017791,TCI825
322952,TVL626
1316204,UGN783
321918,UKR279
4135616,UAE734
322334,GRB556
1651498,USA705
643018,USA881
385377,UVG641
1036041,URG142
6352469,UZB877
477083,VNT752
526080,VAT673
467665,VEN875
459040,VNM610
3399288,WSA112
321567,YMN831
323914,ZMB685
1071717,ZMV589
1884255,GUI353
1857472,GUI740
4007640,GUI335
3820354,GUI605
925097,GUI503
321592,GUI608
4348363,GUI549
321901,GUI627
1090854,GUI129
661072,GUI174
3751000,GUI215
3497331,GUI992
526410,GUI392
3413006,GUI428
819619,GUI75
385211,GUI970
3360459,GUI604
1063969,GUI663
1673538,GUI10
322988,GUB240
1966959,GUB619
322113,GUB704
323559,GUB750
876949,GUB539
3687869,GUB98
883882,GUB648
1870144,GUB913
2326978,GUY712
2362665,GUY769
467563,GUY985
2030906,GUY865
521687,GUY508
1017896,GUY601
626060,GUY472
2371962,GUY570
1141527,GUY103
1847022,GUY600
323772,HAI565
516352,HAI347
322313,HAI637
898830,HAI49
2303730,HAI342
385292,HAI221
1224930,HAI888
1973319,HAI949
443240,HAI620
908761,HON536
321980,HON226
3822660,HON853
384480,HON748
384443,HON257
323203,HON955
3295576,HON411
3441212,HON1
467584,HON584
894334,HON342
322918,HON142
1023264,HON72
322362,HON173
517370,HON705
3241322,HON375
870215,HON36
1023012,HON814
1168932,HON652
1315258,HON482
2538200,HKG131
2371227,HUN625
322091,HUN186
4003290,HUN662
1099818,HUN353
540150,HUN8
322382,HUN454
3623277,HUN303
322982,HUN124
1395275,HUN109
3248950,HUN80
517156,HUN50
848803,HUN264
515659,HUN643
323854,HUN561
3708049,HUN282
899390,HUN220
323546,HUN831
914659,HUN259
6530878,HUN971
323293,HUN781
496372,ICE685
877482,ICE589
323086,ICE37
323166,ICE234
323084,ICE959
920456,ICE269
322347,ICE58
1881749,ICE264
4491312,ICE555
323343,IND39
323289,IND82
913472,IND710
1507005,IND380
3459310,IND541
888814,IND110
323021,IND788
509213,IND956
467598,IND8
660636,IND723
2530717,IND184
540157,IND71
1819730,IND71
322994,IND153
321921,IND825
322941,IND650
925756,IND693
898820,IND116
868443,IND528
838171,IND421
847364,IND816
322331,IND666
322939,IND964
1791794,IND21
831678,IND64
4740990,IND902
323800,IND941
321580,IND423
5953294,IND268
385469,IND907
4412316,IND12
466595,IND114
539435,IND556
322463,IND996
3397533,IND345
2454806,IND491
4756326,IND114
323109,IND722
3568619,IND52
2452311,IND238
541942,IND866
1077609,IND486
4337422,IND633
5376117,IND146
5648108,IND925
2426702,IND602
5661802,IND830
5621917,IND278
5644453,IND448
5654304,IND315
2330720,IND567
4699423,IND418
5655375,IND851
5685910,IND449
4532377,IND229
2283111,IND560
5660488,IND655
1058579,IND361
3263457,IND146
5684261,IND188
5658079,IND663
4527145,IND521
5678764,IND528
5676413,IND905
2184297,IND962
5393016,IND549
2570402,IND923
5635457,IND925
5691751,IND336
5725245,IND393
5632913,IND164
4527596,IND135
5390291,IND4
5659995,IND664
2656826,IND568
5654457,IND152
2388815,IND194
5636623,IND396
5631353,IND640
5385886,IND943
4067314,IND289
5330824,IND805
1062320,IND450
2587752,IND64
5714304,AFG334
5639044,ALD724
3804433,ALB962
3665862,DZA145
5728273,ASM961
4445630,AND942
2330685,AGO391
1125435,ARG153
5700148,ARM421
4532373,ABW895
5710796,AUS771
2386080,AUT912
5683232,AZE35
5655483,BHR811
5342898,BGD673
2330955,BRB711
5628213,BLR547
5655296,BEL757
3804424,BLZ723
5391601,BEN778
5364817,BMU190
5670159,BTN106
5686200,BOL264
1086505,BIH805
5746961,BWA370
5359546,BRA101
5687842,BRN629
1062328,BGR954
3710519,BFA966
3783573,BDI308
5624687,KHM626
2235233,CMR538
2328633,CAN929
2087954,CPV115
4007242,CYM704
5688095,CAF306
5717765,TCD21
5712865,CHL72
5732176,CHN777
5624643,COL512
2286037,COM161
5726239,COG767
5635666,COD31
1062963,COK150
6010884,CRI966
4339563,HRV191
5726286,CUB457
5392899,CUW383
4088094,CYP209
6579726,CZE588
4400750,DNK506
2330706,DJI168
4534178,DMA762
5673743,DOM359
5687780,TLS548
2385997,ECU41
5669986,EGY291
3470894,SLV20
3849193,GNQ348
5758886,ERI484
5758901,EST53
4093512,ETH938
5392773,FLK127
5362946,FRO893
1125433,FSM807
3445850,FJI617
4400749,FIN309
3529858,FRA451
5685569,PYF519
5339543,GAB303
3792448,GEO844
5357147,DEU702
5636725,GHA93
5759473,GBR587
5677021,GRC448
2352558,GRD618
5657724,GRE798
3694161,GUM798
2352572,GUA472
4067431,GUI292
5618262,GUB190
5349830,GUY191
941683,HAI156
4527903,HON634
5666462,HKG328
5619095,HUN886
5727181,ICE869
4036262,IND416
4526790,INA322
5718500,IRN699
5353584,IRQ892
5364473,IRL712
5762748,ISM3
3264605,ISR688
4536868,ITA255
4298373,IVC585
1062265,JAM88
5393156,JPN757
4526366,JOR169
5728726,KZH189
5741673,KEY368
3451431,KIR555
5673047,KOS441
1062190,KUW60
4523657,KYG139
5699796,LAO996
1179189,LAT549
5705098,LEB949
5640789,LES297
5351460,LIB105
4699167,LBY455
6496630,LIE701
5551810,LIT786
787524,LXB355
3396081,MAU912
5687496,MAC945
5633446,MAD321
4532315,MAW982
5725247,MYL196
3260634,MDL161
5622126,MAL173
5757411,MAA659
5703001,MAI253
5336109,MAN510
5675676,MAU186
5376737,MEX22
5728242,MOD787
3730324,MOC391
5367841,MON477
2329945,MOG824
1650638,MOR372
5328541,MOZ70
4529089,MYN518
5666435,NMB270
5746659,NEP192
5618974,NTR480
3802888,NCA802
6638637,NZL625
5656171,NCG23
2352578,NGR181
6005293,NIG505
5684442,PRK31
5661277,NCY222
5732861,NMI900
5762670,NRW413
5628431,OMN170
6564835,PAK711
4445775,PAU667
2212426,PAT140
3793292,PAN624
2483604,PNG576
5648461,PRG302
5685897,PER678
6168434,PHP484
3628848,POL119
4527613,PTR87
4088271,PRO10
2352570,QTR315
4096468,ROM43
5730759,RUS109
4153194,RWN565
5653988,SKN474
4216688,SLU629
5759372,SAM520
5632455,SMA123
5668768,STP261
5391788,SAU264
5657811,SEN116
5717162,SER11
5638057,SYC547
5628649,SLE790
5683650,SGP763
2352790,SLO662
5694246,SLO713
5681669,SOS365
5354853,SOM200
4445712,SOI303
5659793,ZSA324
3260296,SGI113
5391911,KOR850
3725910,SSU993
3804459,ESP540
5765533,SRL835
6651121,SUD350
5648872,SUR556
5657754,SWZ357
3262955,SWE337
5362607,SWI361
5655773,SYR617
5670582,TWN696
795356,TAJ423
3834182,TAN565
5657240,THA296
5688667,BAH962
5657780,GAM654
2330919,TOG369
5682457,TOG607
3261708,TAT635
5749037,TUN675
5660900,TUR142
2490383,TKM741
4339431,TCI825
6010980,TVL626
4525235,UGN783
5394370,UKR279
4535796,UAE734
5688065,GRB556
2136574,USA705
3259930,USA881
4173776,UVG641
5389825,URG142
4105541,UZB877
5630807,VNT752
5687949,VAT673
1062318,VEN875
941396,VNM610
1868135,WSA112
3773982,YMN831
1959821,ZMB685
5653803,ZMV589
5362157,GUI353
3751357,GUI740
6004440,GUI335
5766160,GUI605
5629684,GUI503
5618640,GUI608
6034814,GUI549
5634663,GUI627
3193748,GUI129
5718075,GUI174
4884275,GUI215
5728320,GUI992
5363655,GUI392
4011088,GUI428
3199984,GUI75
2561196,GUI970
5634857,GUI604
5633637,GUI663
3599791,GUI10
2330778,GUB240
5639715,GUB619
5354144,GUB704
2018118,GUB750
5359312,GUB539
5399203,GUB98
4008297,GUB648
6216479,GUB913
3940681,GUY712
5382411,GUY769
5682865,GUY985
1099727,GUY865
5328748,GUY508
5680928,GUY601
4529739,GUY472
6170342,GUY570
5683400,GUY103
5620258,GUY600
2424493,HAI565
801377,HAI347
5375557,HAI637
5737160,HAI49
5627199,HAI342
5762549,HAI221
5647738,HAI888
6708835,HAI949
5672226,HAI620
5708159,HON536
5657207,HON226
5660639,HON853
5705732,HON748
3730604,HON257
5755706,HON955
5648111,HON411
5382503,HON1
5694548,HON584
5660485,HON342
5661168,HON142
3853250,HON72
2035016,HON173
3846912,HON705
5657777,HON375
3646532,HON36
4536280,HON814
4927126,HON652
4019922,HON482
2103334,HKG131
4529509,HUN625
2353079,HUN186
5387004,HUN662
5640381,HUN353
4533422,HUN8
4526699,HUN454
5343044,HUN303
5377759,HUN124
5394256,HUN109
6621880,HUN80
5355615,HUN50
4312911,HUN264
5637456,HUN643
5760355,HUN561
5746855,HUN282
5628261,HUN220
4535135,HUN831
5335417,HUN259
5688559,HUN971
5655956,HUN781
1380015,ICE685
2154330,ICE589
4162825,ICE37
3260211,ICE234
4536882,ICE959
5656820,ICE269
5741670,ICE58
5394427,ICE264
5626379,ICE555
2330886,IND39
3566761,IND82
785860,IND710
4308663,IND380
4531009,IND541
2330982,IND110
5619706,IND788
5695882,IND956
4527427,IND8
5353555,IND723
4788269,IND184
4128620,IND71
6214161,IND71
3792497,IND153
3751363,IND825
5640484,IND650
5622507,IND693
5659950,IND116
5658260,IND528
5661050,IND421
5677848,IND816
5649668,IND666
5773007,IND964
5677386,IND21
5674830,IND64
5618120,IND902
4007366,IND941
4221815,IND423
5727494,IND268
5660243,IND907
5756825,IND12
5762690,IND114
2352971,IND556
2353016,IND996
5646128,IND345
5341256,IND491
5676884,IND114
5655542,IND722
5654793,IND52
5663993,IND238
5757689,IND866
4523711,IND486
3574632,IND633
4528016,IND146
5757616,IND925
5657814,IND602
5660910,IND830
5629226,IND278
2352769,IND448
5726757,IND315
1101331,IND567
5735475,IND418
3366675,IND851
5628567,IND449
5691351,IND229
5725800,IND560
2628950,IND655
5663192,IND361
2424524,IND146
5650073,IND188
3399400,IND663
5767889,IND521
4525434,IND528
5685919,IND905
5755159,IND962
5643190,IND549
5627161,IND923
5629101,IND925
5385537,IND336
2590341,IND393
5580873,IND164
5357304,IND135
5343075,IND4
2353060,IND664
5643707,IND568
2352662,IND152
3750254,IND194
4524780,IND396
2388810,IND640
2517146,IND943
5625047,IND289
5728567,IND805
3813856,IND450
5689643,IND64
4527993,AFG334
5660931,ALD724
5691301,ALB962
5381471,DZA145
6008413,ASM961
5681535,AND942
5337248,AGO391
5365603,ARG153
4445843,ARM421
5640507,ABW895
5337127,AUS771
5724739,AUT912
5672023,AZE35
5737932,BHR811
3865799,BGD673
4082051,BRB711
2506614,BLR547
5656381,BEL757
5640450,BLZ723
2695806,BEN778
3802861,BMU190
5745964,BTN106
4834323,BOL264
5711531,BIH805
4531140,BWA370
1125545,BRA101
1905877,BRN629
4525368,BGR954
5333223,BFA966
5707159,BDI308
4572476,KHM626
5688880,CMR538
6035173,CAN929
4444918,CPV115
5659086,CYM704
4525208,CAF306
4445846,TCD21
4263087,CHL72
5650002,CHN777
5639473,COL512
5756559,COM161
5675300,COG767
4532189,COD31
5637630,COK150
5639888,CRI966
5646894,HRV191
5339475,CUB457
5627105,CUW383
5766431,CYP209
5732265,CZE588
5745638,DNK506
5646101,DJI168
5622998,DMA762
5664839,DOM359
4531667,TLS548
3807641,ECU41
5624883,EGY291
5619397,SLV20
