IND-480,Panaji,Sopur,Train,Sleeper Class,529
IND-484,Panaji,Silvassa,Train,Sleeper Class,735
IND-488,Panaji,Kalyan,Train,AC Class,1318
IND-492,Panaji,Bhusawal,Train,Economy Class,643
IND-496,Panaji,Jorhat,Train,Economy Class,1428
IND-500,Panaji,Hoshiarpur,Train,Sleeper Class,1276
IND-504,Panaji,Ajmer,Train,Sleeper Class,943
IND-508,Panaji,Hathras,Train,AC Class,1113
IND-512,Panaji,Sitapur,Train,Sleeper Class,1106
IND-516,Panaji,Pilibhit,Train,Sleeper Class,1404
IND-520,Panaji,Budaun,Train,Economy Class,628
IND-524,Panaji,Firozabad,Train,Economy Class,869
IND-528,Panaji,Mathura,Train,Economy Class,1417
IND-532,Panaji,Bulandshahr,Train,Economy Class,824
IND-536,Panaji,Hapur,Train,AC Class,970
IND-540,Panaji,Muzaffarnagar,Train,AC Class,990
IND-544,Panaji,Gangtok,Train,AC Class,1272
IND-548,Panaji,Diu,Train,Economy Class,1144
IND-552,Panaji,Pathankot,Train,AC Class,1005
IND-556,Panaji,Sirsa,Train,Sleeper Class,1454
IND-560,Panaji,Panipat,Train,AC Class,1169
IND-564,Panaji,Karnal,Train,AC Class,1042
IND-568,Panaji,Baramula,Train,Economy Class,697
IND-572,Panaji,Proddatur,Train,Sleeper Class,855
IND-576,Panaji,Nandyal,Train,AC Class,848
IND-580,Panaji,Hindupur,Train,Economy Class,1122
IND-584,Panaji,Tirupati,Train,Economy Class,799
IND-588,Panaji,Ongole,Train,AC Class,1246
IND-592,Panaji,Vizianagaram,Train,Sleeper Class,840
IND-596,Panaji,Rajahmundry,Train,Sleeper Class,811
IND-600,Panaji,Machilipatnam,Train,Sleeper Class,1105
IND-604,Panaji,Khammam,Train,Economy Class,1161
IND-608,Panaji,Chirala,Train,AC Class,1378
IND-612,Panaji,Karimnagar,Train,AC Class,820
IND-616,Panaji,Nizamabad,Train,Economy Class,944
IND-620,Panaji,Kollam,Train,AC Class,1022
IND-624,Panaji,Alappuzha,Train,Sleeper Class,1208
IND-628,Panaji,Puri,Train,AC Class,782
IND-632,Panaji,Sambalpur,Train,Economy Class,1424
IND-636,Panaji,Raurkela,Train,AC Class,562
IND-640,Panaji,Kavaratti,Train,Economy Class,1100
IND-644,Panaji,Mandya,Train,AC Class,952
IND-648,Panaji,Kolar,Train,Sleeper Class,879
IND-652,Panaji,Shimoga,Train,AC Class,968
IND-656,Panaji,Raichur,Train,AC Class,1473
IND-660,Panaji,Hospet,Train,Sleeper Class,1381
IND-664,Panaji,Bidar,Train,AC Class,1433
IND-668,Panaji,Sangli,Train,Economy Class,1160
IND-672,Panaji,Parbhani,Train,AC Class,699
IND-676,Panaji,Malegaon,Train,Sleeper Class,1399
IND-680,Panaji,Port Blair,Train,Economy Class,1459
IND-684,Panaji,Tezpur,Train,Economy Class,1313
IND-688,Panaji,Silchar,Train,Sleeper Class,690
IND-692,Panaji,Kohima,Train,AC Class,1426
IND-696,Panaji,Shillong,Train,Economy Class,584
IND-700,Panaji,Abohar,Train,AC Class,590
IND-704,Panaji,Patiala,Train,Economy Class,876
IND-708,Panaji,Bhilwara,Train,Sleeper Class,1436
IND-712,Panaji,Pali,Train,Economy Class,945
IND-716,Panaji,Tonk,Train,Economy Class,679
IND-720,Panaji,Sikar,Train,AC Class,1387
IND-724,Panaji,Bikaner,Train,Sleeper Class,848
IND-728,Panaji,Bharatpur,Train,Economy Class,1159
IND-732,Panaji,Alwar,Train,AC Class,836
IND-736,Panaji,Fatehpur,Train,AC Class,842
IND-740,Panaji,Faizabad,Train,Economy Class,706
IND-744,Panaji,Bahraich,Train,Economy Class,1213
IND-748,Panaji,Mirzapur,Train,Sleeper Class,821
IND-752,Panaji,Jhansi,Train,Sleeper Class,1319
IND-756,Panaji,Shahjahanpur,Train,AC Class,1221
IND-760,Panaji,Rampur,Train,Sleeper Class,1439
IND-764,Panaji,Bareilly,Train,AC Class,1440
IND-768,Panaji,Etawah,Train,Economy Class,1205
IND-772,Panaji,Dehra Dun,Train,AC Class,627
IND-776,Panaji,Haora,Train,Sleeper Class,1484
IND-780,Panaji,Alipur Duar,Train,Sleeper Class,1420
GUI-784,Beyla,Mali,Train,AC Class,922
GUI-788,Beyla,Gueckedou,Train,Sleeper Class,896
GUI-792,Beyla,Dinguiraye,Train,AC Class,1130
GUI-796,Beyla,Dabola,Train,Economy Class,792
GUI-800,Beyla,Kerouane,Train,AC Class,1172
GUI-804,Beyla,Siguiri,Train,Economy Class,1125
GUI-808,Beyla,Mamou,Train,Sleeper Class,722
GUI-812,Beyla,Kamsar,Train,AC Class,1140
GUI-816,Beyla,Fria,Train,AC Class,1398
GUI-820,Beyla,Macenta,Train,AC Class,798
GUI-824,Beyla,Yomou,Train,AC Class,1024
GUI-828,Beyla,Faranah,Train,Economy Class,709
GUI-832,Beyla,Kissidougou,Train,Sleeper Class,1319
GUI-836,Beyla,Labe,Train,Sleeper Class,1232
GUI-840,Beyla,Boke,Train,Sleeper Class,1494
GUI-844,Beyla,Kindia,Train,AC Class,879
GUI-848,Beyla,Kankan,Train,AC Class,773
GUI-852,Beyla,Nzerekore,Train,Sleeper Class,1350
GUI-856,Beyla,Conakry,Train,Sleeper Class,1360
GUI-860,Gueckedou,Mali,Train,Sleeper Class,1079
GUI-864,Gueckedou,Beyla,Train,Sleeper Class,1493
GUI-868,Gueckedou,Dinguiraye,Train,Sleeper Class,1121
GUI-872,Gueckedou,Dabola,Train,Sleeper Class,1004
GUI-876,Gueckedou,Kerouane,Train,AC Class,1461
GUI-880,Gueckedou,Siguiri,Train,Economy Class,826
GUI-884,Gueckedou,Mamou,Train,Sleeper Class,1444
GUI-888,Gueckedou,Kamsar,Train,AC Class,702
GUI-892,Gueckedou,Fria,Train,Sleeper Class,1284
GUI-896,Gueckedou,Macenta,Train,Economy Class,1342
GUI-900,Gueckedou,Yomou,Train,Sleeper Class,1028
GUI-904,Gueckedou,Faranah,Train,Economy Class,1372
GUI-908,Gueckedou,Kissidougou,Train,Economy Class,1458
GUI-912,Gueckedou,Labe,Train,Economy Class,536
GUI-916,Gueckedou,Boke,Train,AC Class,1253
GUI-920,Gueckedou,Kindia,Train,Sleeper Class,803
GUI-924,Gueckedou,Kankan,Train,AC Class,633
GUI-928,Gueckedou,Nzerekore,Train,Economy Class,1390
GUI-932,Gueckedou,Conakry,Train,Economy Class,1067
GUI-936,Dinguiraye,Mali,Train,Economy Class,868
GUI-940,Dinguiraye,Beyla,Train,Economy Class,1000
GUI-944,Dinguiraye,Gueckedou,Train,AC Class,1288
GUI-948,Dinguiraye,Dabola,Train,Sleeper Class,749
GUI-952,Dinguiraye,Kerouane,Train,Sleeper Class,803
GUI-956,Dinguiraye,Siguiri,Train,AC Class,863
GUI-960,Dinguiraye,Mamou,Train,Sleeper Class,753
GUI-964,Dinguiraye,Kamsar,Train,Economy Class,1186
GUI-968,Dinguiraye,Fria,Train,Sleeper Class,652
GUI-972,Dinguiraye,Macenta,Train,AC Class,1475
GUI-976,Dinguiraye,Yomou,Train,Economy Class,657
GUI-980,Dinguiraye,Faranah,Train,Economy Class,936
GUI-984,Dinguiraye,Kissidougou,Train,Economy Class,914
GUI-988,Dinguiraye,Labe,Train,AC Class,960
GUI-992,Dinguiraye,Boke,Train,Sleeper Class,528
GUI-996,Dinguiraye,Kindia,Train,AC Class,550
GUI-1000,Dinguiraye,Kankan,Train,AC Class,1056
GUI-1004,Dinguiraye,Nzerekore,Train,Economy Class,1294
GUI-1008,Dinguiraye,Conakry,Train,Sleeper Class,1199
GUI-1012,Dabola,Mali,Train,AC Class,539
GUI-1016,Dabola,Beyla,Train,Economy Class,928
GUI-1020,Dabola,Gueckedou,Train,AC Class,1000
GUI-1024,Dabola,Dinguiraye,Train,Economy Class,1147
GUI-1028,Dabola,Kerouane,Train,AC Class,659
GUI-1032,Dabola,Siguiri,Train,AC Class,1035
GUI-1036,Dabola,Mamou,Train,AC Class,839
GUI-1040,Dabola,Kamsar,Train,Economy Class,715
GUI-1044,Dabola,Fria,Train,AC Class,1004
GUI-1048,Dabola,Macenta,Train,Economy Class,549
GUI-1052,Dabola,Yomou,Train,Sleeper Class,785
GUI-1056,Dabola,Faranah,Train,Sleeper Class,843
GUI-1060,Dabola,Kissidougou,Train,Sleeper Class,677
GUI-1064,Dabola,Labe,Train,AC Class,738
GUI-1068,Dabola,Boke,Train,Economy Class,1449
GUI-1072,Dabola,Kindia,Train,Sleeper Class,867
GUI-1076,Dabola,Kankan,Train,AC Class,792
GUI-1080,Dabola,Nzerekore,Train,Economy Class,1243
GUI-1084,Dabola,Conakry,Train,Sleeper Class,1329
GUI-1088,Kerouane,Mali,Train,AC Class,1182
GUI-1092,Kerouane,Beyla,Train,Economy Class,1041
GUI-1096,Kerouane,Gueckedou,Train,AC Class,1326
GUI-1100,Kerouane,Dinguiraye,Train,Economy Class,761
GUI-1104,Kerouane,Dabola,Train,Economy Class,860
GUI-1108,Kerouane,Siguiri,Train,AC Class,523
GUI-1112,Kerouane,Mamou,Train,Economy Class,581
GUI-1116,Kerouane,Kamsar,Train,Economy Class,690
GUI-1120,Kerouane,Fria,Train,Economy Class,1496
GUI-1124,Kerouane,Macenta,Train,Economy Class,1177
GUI-1128,Kerouane,Yomou,Train,Sleeper Class,1190
GUI-1132,Kerouane,Faranah,Train,AC Class,1024
GUI-1136,Kerouane,Kissidougou,Train,AC Class,1114
GUI-1140,Kerouane,Labe,Train,AC Class,705
GUI-1144,Kerouane,Boke,Train,Sleeper Class,812
GUI-1148,Kerouane,Kindia,Train,Economy Class,600
GUI-1152,Kerouane,Kankan,Train,Economy Class,1226
GUI-1156,Kerouane,Nzerekore,Train,AC Class,1416
GUI-1160,Kerouane,Conakry,Train,Sleeper Class,1078
GUI-1164,Siguiri,Mali,Train,Sleeper Class,1446
GUI-1168,Siguiri,Beyla,Train,Sleeper Class,1147
GUI-1172,Siguiri,Gueckedou,Train,Economy Class,551
GUI-1176,Siguiri,Dinguiraye,Train,Sleeper Class,1131
GUI-1180,Siguiri,Dabola,Train,Sleeper Class,1357
GUI-1184,Siguiri,Kerouane,Train,Sleeper Class,812
GUI-1188,Siguiri,Mamou,Train,Sleeper Class,714
GUI-1192,Siguiri,Kamsar,Train,AC Class,1012
GUI-1196,Siguiri,Fria,Train,Economy Class,912
GUI-1200,Siguiri,Macenta,Train,Sleeper Class,1110
GUI-1204,Siguiri,Yomou,Train,AC Class,689
GUI-1208,Siguiri,Faranah,Train,AC Class,855
GUI-1212,Siguiri,Kissidougou,Train,Economy Class,1120
GUI-1216,Siguiri,Labe,Train,Sleeper Class,1487
GUI-1220,Siguiri,Boke,Train,Sleeper Class,838
GUI-1224,Siguiri,Kindia,Train,Sleeper Class,1270
GUI-1228,Siguiri,Kankan,Train,Economy Class,1356
GUI-1232,Siguiri,Nzerekore,Train,Sleeper Class,1106
GUI-1236,Siguiri,Conakry,Train,AC Class,1349
GUI-1240,Mamou,Mali,Train,Sleeper Class,705
GUI-1244,Mamou,Beyla,Train,Economy Class,717
GUI-1248,Mamou,Gueckedou,Train,Economy Class,1445
GUI-1252,Mamou,Dinguiraye,Train,AC Class,1373
GUI-1256,Mamou,Dabola,Train,AC Class,1373
GUI-1260,Mamou,Kerouane,Train,Sleeper Class,789
GUI-1264,Mamou,Siguiri,Train,Economy Class,1107
GUI-1268,Mamou,Kamsar,Train,Sleeper Class,1257
GUI-1272,Mamou,Fria,Train,Economy Class,971
GUI-1276,Mamou,Macenta,Train,Sleeper Class,600
GUI-1280,Mamou,Yomou,Train,Sleeper Class,1118
GUI-1284,Mamou,Faranah,Train,Economy Class,525
GUI-1288,Mamou,Kissidougou,Train,AC Class,574
GUI-1292,Mamou,Labe,Train,Sleeper Class,657
GUI-1296,Mamou,Boke,Train,Economy Class,993
GUI-1300,Mamou,Kindia,Train,Sleeper Class,770
GUI-1304,Mamou,Kankan,Train,Sleeper Class,917
GUI-1308,Mamou,Nzerekore,Train,Sleeper Class,1069
GUI-1312,Mamou,Conakry,Train,Sleeper Class,1122
GUI-1316,Kamsar,Mali,Train,Sleeper Class,673
GUI-1320,Kamsar,Beyla,Train,Sleeper Class,931
GUI-1324,Kamsar,Gueckedou,Train,AC Class,1182
GUI-1328,Kamsar,Dinguiraye,Train,Sleeper Class,792
GUI-1332,Kamsar,Dabola,Train,Economy Class,557
GUI-1336,Kamsar,Kerouane,Train,AC Class,1021
GUI-1340,Kamsar,Siguiri,Train,AC Class,1074
GUI-1344,Kamsar,Mamou,Train,Sleeper Class,1447
GUI-1348,Kamsar,Fria,Train,Sleeper Class,731
GUI-1352,Kamsar,Macenta,Train,AC Class,1037
GUI-1356,Kamsar,Yomou,Train,AC Class,554
GUI-1360,Kamsar,Faranah,Train,AC Class,598
GUI-1364,Kamsar,Kissidougou,Train,Sleeper Class,581
GUI-1368,Kamsar,Labe,Train,Sleeper Class,1016
GUI-1372,Kamsar,Boke,Train,Economy Class,731
GUI-1376,Kamsar,Kindia,Train,Sleeper Class,1296
GUI-1380,Kamsar,Kankan,Train,Sleeper Class,838
GUI-1384,Kamsar,Nzerekore,Train,Economy Class,718
GUI-1388,Kamsar,Conakry,Train,Economy Class,1470
GUI-1392,Fria,Mali,Train,Economy Class,1312
GUI-1396,Fria,Beyla,Train,Sleeper Class,1477
GUI-1400,Fria,Gueckedou,Train,Economy Class,1036
GUI-1404,Fria,Dinguiraye,Train,Economy Class,676
GUI-1408,Fria,Dabola,Train,Sleeper Class,707
GUI-1412,Fria,Kerouane,Train,Sleeper Class,1357
GUI-1416,Fria,Siguiri,Train,Economy Class,999
GUI-1420,Fria,Mamou,Train,Sleeper Class,627
GUI-1424,Fria,Kamsar,Train,Sleeper Class,736
GUI-1428,Fria,Macenta,Train,AC Class,1318
GUI-1432,Fria,Yomou,Train,Economy Class,1063
GUI-1436,Fria,Faranah,Train,Economy Class,744
GUI-1440,Fria,Kissidougou,Train,AC Class,1305
GUI-1444,Fria,Labe,Train,Economy Class,791
GUI-1448,Fria,Boke,Train,Economy Class,1455
GUI-1452,Fria,Kindia,Train,Sleeper Class,1089
GUI-1456,Fria,Kankan,Train,AC Class,1493
GUI-1460,Fria,Nzerekore,Train,Sleeper Class,1305
GUI-1464,Fria,Conakry,Train,Sleeper Class,1322
GUI-1468,Macenta,Mali,Train,AC Class,1217
GUI-1472,Macenta,Beyla,Train,AC Class,593
GUI-1476,Macenta,Gueckedou,Train,Sleeper Class,626
GUI-1480,Macenta,Dinguiraye,Train,Economy Class,986
GUI-1484,Macenta,Dabola,Train,Economy Class,1043
GUI-1488,Macenta,Kerouane,Train,Economy Class,1314
GUI-1492,Macenta,Siguiri,Train,AC Class,679
GUI-1496,Macenta,Mamou,Train,AC Class,1262
GUI-1500,Macenta,Kamsar,Train,Economy Class,588
GUI-1504,Macenta,Fria,Train,AC Class,1210
GUI-1508,Macenta,Yomou,Train,AC Class,794
GUI-1512,Macenta,Faranah,Train,AC Class,846
GUI-1516,Macenta,Kissidougou,Train,Economy Class,637
GUI-1520,Macenta,Labe,Train,AC Class,653
GUI-1524,Macenta,Boke,Train,AC Class,1073
GUI-1528,Macenta,Kindia,Train,Sleeper Class,1425
GUI-1532,Macenta,Kankan,Train,Economy Class,1210
GUI-1536,Macenta,Nzerekore,Train,Economy Class,717
GUI-1540,Macenta,Conakry,Train,AC Class,1463
GUI-1544,Yomou,Mali,Train,AC Class,590
GUI-1548,Yomou,Beyla,Train,Economy Class,630
GUI-1552,Yomou,Gueckedou,Train,Economy Class,1071
GUI-1556,Yomou,Dinguiraye,Train,Economy Class,1133
GUI-1560,Yomou,Dabola,Train,Economy Class,1289
GUI-1564,Yomou,Kerouane,Train,Sleeper Class,1104
GUI-1568,Yomou,Siguiri,Train,Sleeper Class,1305
GUI-1572,Yomou,Mamou,Train,AC Class,1368
GUI-1576,Yomou,Kamsar,Train,AC Class,985
GUI-1580,Yomou,Fria,Train,AC Class,695
GUI-1584,Yomou,Macenta,Train,AC Class,1449
GUI-1588,Yomou,Faranah,Train,AC Class,1467
GUI-1592,Yomou,Kissidougou,Train,Economy Class,1263
GUI-1596,Yomou,Labe,Train,Economy Class,1096
GUI-1600,Yomou,Boke,Train,Economy Class,1365
GUI-1604,Yomou,Kindia,Train,AC Class,536
GUI-1608,Yomou,Kankan,Train,Economy Class,1270
GUI-1612,Yomou,Nzerekore,Train,Economy Class,711
GUI-1616,Yomou,Conakry,Train,Sleeper Class,1032
GUI-1620,Faranah,Mali,Train,Economy Class,879
GUI-1624,Faranah,Beyla,Train,AC Class,770
GUI-1628,Faranah,Gueckedou,Train,AC Class,672
GUI-1632,Faranah,Dinguiraye,Train,Sleeper Class,734
GUI-1636,Faranah,Dabola,Train,AC Class,783
GUI-1640,Faranah,Kerouane,Train,Sleeper Class,898
GUI-1644,Faranah,Siguiri,Train,AC Class,563
GUI-1648,Faranah,Mamou,Train,Economy Class,1450
GUI-1652,Faranah,Kamsar,Train,AC Class,1073
GUI-1656,Faranah,Fria,Train,Economy Class,559
GUI-1660,Faranah,Macenta,Train,AC Class,547
GUI-1664,Faranah,Yomou,Train,Economy Class,582
GUI-1668,Faranah,Kissidougou,Train,Sleeper Class,732
GUI-1672,Faranah,Labe,Train,Economy Class,1454
GUI-1676,Faranah,Boke,Train,Economy Class,1398
GUI-1680,Faranah,Kindia,Train,Sleeper Class,1140
GUI-1684,Faranah,Kankan,Train,AC Class,659
GUI-1688,Faranah,Nzerekore,Train,Economy Class,762
GUI-1692,Faranah,Conakry,Train,Sleeper Class,541
GUI-1696,Kissidougou,Mali,Train,AC Class,1223
GUI-1700,Kissidougou,Beyla,Train,Economy Class,772
GUI-1704,Kissidougou,Gueckedou,Train,Economy Class,654
GUI-1708,Kissidougou,Dinguiraye,Train,AC Class,1321
GUI-1712,Kissidougou,Dabola,Train,Economy Class,865
GUI-1716,Kissidougou,Kerouane,Train,AC Class,671
GUI-1720,Kissidougou,Siguiri,Train,Sleeper Class,769
GUI-1724,Kissidougou,Mamou,Train,Sleeper Class,1201
GUI-1728,Kissidougou,Kamsar,Train,AC Class,1153
GUI-1732,Kissidougou,Fria,Train,Economy Class,1407
GUI-1736,Kissidougou,Macenta,Train,AC Class,1228
GUI-1740,Kissidougou,Yomou,Train,Economy Class,1297
GUI-1744,Kissidougou,Faranah,Train,Economy Class,584
GUI-1748,Kissidougou,Labe,Train,Sleeper Class,834
GUI-1752,Kissidougou,Boke,Train,Economy Class,1491
GUI-1756,Kissidougou,Kindia,Train,AC Class,1398
GUI-1760,Kissidougou,Kankan,Train,AC Class,552
GUI-1764,Kissidougou,Nzerekore,Train,AC Class,689
GUI-1768,Kissidougou,Conakry,Train,Economy Class,1006
GUI-1772,Labe,Mali,Train,Sleeper Class,516
GUI-1776,Labe,Beyla,Train,Economy Class,609
GUI-1780,Labe,Gueckedou,Train,Sleeper Class,500
GUI-1784,Labe,Dinguiraye,Train,Economy Class,609
GUI-1788,Labe,Dabola,Train,Sleeper Class,581
GUI-1792,Labe,Kerouane,Train,AC Class,838
GUI-1796,Labe,Siguiri,Train,Sleeper Class,926
GUI-1800,Labe,Mamou,Train,Sleeper Class,647
GUI-1804,Labe,Kamsar,Train,AC Class,1287
GUI-1808,Labe,Fria,Train,AC Class,1032
GUI-1812,Labe,Macenta,Train,Economy Class,781
GUI-1816,Labe,Yomou,Train,Sleeper Class,1350
GUI-1820,Labe,Faranah,Train,Sleeper Class,1090
GUI-1824,Labe,Kissidougou,Train,Economy Class,850
GUI-1828,Labe,Boke,Train,Economy Class,1313
GUI-1832,Labe,Kindia,Train,AC Class,994
GUI-1836,Labe,Kankan,Train,Economy Class,581
GUI-1840,Labe,Nzerekore,Train,AC Class,1220
GUI-1844,Labe,Conakry,Train,AC Class,1482
GUI-1848,Boke,Mali,Train,AC Class,987
GUI-1852,Boke,Beyla,Train,Economy Class,796
GUI-1856,Boke,Gueckedou,Train,Sleeper Class,904
GUI-1860,Boke,Dinguiraye,Train,Economy Class,1392
GUI-1864,Boke,Dabola,Train,Sleeper Class,797
GUI-1868,Boke,Kerouane,Train,Economy Class,634
GUI-1872,Boke,Siguiri,Train,Sleeper Class,1006
GUI-1876,Boke,Mamou,Train,AC Class,557
GUI-1880,Boke,Kamsar,Train,Sleeper Class,1095
GUI-1884,Boke,Fria,Train,Sleeper Class,1462
GUI-1888,Boke,Macenta,Train,Sleeper Class,983
GUI-1892,Boke,Yomou,Train,AC Class,654
GUI-1896,Boke,Faranah,Train,Economy Class,809
GUI-1900,Boke,Kissidougou,Train,AC Class,1432
GUI-1904,Boke,Labe,Train,Economy Class,521
GUI-1908,Boke,Kindia,Train,Sleeper Class,1063
GUI-1912,Boke,Kankan,Train,Economy Class,1182
GUI-1916,Boke,Nzerekore,Train,Sleeper Class,1185
GUI-1920,Boke,Conakry,Train,Sleeper Class,785
GUI-1924,Kindia,Mali,Train,Economy Class,1490
GUI-1928,Kindia,Beyla,Train,Sleeper Class,814
GUI-1932,Kindia,Gueckedou,Train,Sleeper Class,616
GUI-1936,Kindia,Dinguiraye,Train,Economy Class,1392
GUI-1940,Kindia,Dabola,Train,Sleeper Class,1028
GUI-1944,Kindia,Kerouane,Train,Economy Class,1025
GUI-1948,Kindia,Siguiri,Train,Economy Class,636
GUI-1952,Kindia,Mamou,Train,AC Class,1118
GUI-1956,Kindia,Kamsar,Train,Sleeper Class,837
GUI-1960,Kindia,Fria,Train,Economy Class,1082
GUI-1964,Kindia,Macenta,Train,Sleeper Class,810
GUI-1968,Kindia,Yomou,Train,AC Class,1388
GUI-1972,Kindia,Faranah,Train,Sleeper Class,1315
GUI-1976,Kindia,Kissidougou,Train,AC Class,937
GUI-1980,Kindia,Labe,Train,AC Class,508
GUI-1984,Kindia,Boke,Train,Sleeper Class,1283
GUI-1988,Kindia,Kankan,Train,Economy Class,1157
GUI-1992,Kindia,Nzerekore,Train,Economy Class,1327
GUI-1996,Kindia,Conakry,Train,Sleeper Class,769
GUI-2000,Kankan,Mali,Train,Economy Class,1151
GUI-2004,Kankan,Beyla,Train,Economy Class,1410
GUI-2008,Kankan,Gueckedou,Train,AC Class,1139
GUI-2012,Kankan,Dinguiraye,Train,Sleeper Class,1388
