AFG-DOM-342,Qal eh-ye,Sabaneta,Airline,Business Class,4467
AFG-TLS-348,Qal eh-ye,Dili,Airline,Economy Class,3097
AFG-ECU-354,Qal eh-ye,Puyo,Airline,Economy Class,4317
AFG-EGY-360,Qal eh-ye,Shibin el Kom,Airline,Economy Class,3652
AFG-SLV-366,Qal eh-ye,Ahuachapan,Airline,Economy Class,4301
AFG-GNQ-372,Qal eh-ye,Evinayong,Airline,Business Class,3286
AFG-ERI-378,Qal eh-ye,Tessenei,Airline,Business Class,4865
AFG-EST-384,Qal eh-ye,Haapsalu,Airline,Business Class,3444
AFG-ETH-390,Qal eh-ye,Awasa,Airline,Business Class,3440
AFG-FLK-396,Qal eh-ye,Fox Bay,Airline,Business Class,3031
AFG-FRO-402,Qal eh-ye,Klaksvik,Airline,Business Class,3097
AFG-FSM-408,Qal eh-ye,Palikir,Airline,Business Class,3481
AFG-FJI-414,Qal eh-ye,Nandi,Airline,Business Class,3709
AFG-FIN-420,Qal eh-ye,Hameenlinna,Airline,Economy Class,3567
AFG-FRA-426,Qal eh-ye,Annecy,Airline,Business Class,4497
AFG-PYF-432,Qal eh-ye,Papeete,Airline,Business Class,3586
AFG-GAB-438,Qal eh-ye,Ebebiyin,Airline,Business Class,4306
AFG-GEO-444,Qal eh-ye,Kutaisi,Airline,Economy Class,3219
AFG-DEU-450,Qal eh-ye,Mainz,Airline,Business Class,4528
AFG-GHA-456,Qal eh-ye,Sunyani,Airline,Business Class,4732
AFG-GBR-462,Qal eh-ye,Gibraltar,Airline,Business Class,4503
AFG-GRC-468,Qal eh-ye,Lamia,Airline,Economy Class,3270
AFG-GRD-474,Qal eh-ye,Qasigiannguit,Airline,Business Class,4708
AFG-GRE-480,Qal eh-ye,Saint George's,Airline,Business Class,3340
AFG-GUM-486,Qal eh-ye,Agana,Airline,Business Class,4796
AFG-GUA-492,Qal eh-ye,Salama,Airline,Business Class,3618
AFG-GUI-498,Qal eh-ye,Mali,Airline,Business Class,3846
AFG-GUB-504,Qal eh-ye,Cacheu,Airline,Business Class,3921
AFG-GUY-510,Qal eh-ye,Corriverton,Airline,Economy Class,3379
AFG-HAI-516,Qal eh-ye,Jeremie,Airline,Economy Class,4764
AFG-HON-522,Qal eh-ye,Yoro,Airline,Economy Class,4841
AFG-HKG-528,Qal eh-ye,Hong Kong,Airline,Economy Class,4193
AFG-HUN-534,Qal eh-ye,Veszprem,Airline,Economy Class,4034
AFG-ICE-540,Qal eh-ye,Borgarnes,Airline,Economy Class,3124
AFG-IND-546,Qal eh-ye,Panaji,Airline,Economy Class,3987
AFG-INA-552,Qal eh-ye,Binjai,Airline,Business Class,4743
AFG-IRN-558,Qal eh-ye,Yasuj,Airline,Business Class,3227
AFG-IRQ-564,Qal eh-ye,Dahuk,Airline,Economy Class,4859
AFG-IRL-570,Qal eh-ye,Ros Comain,Airline,Business Class,4432
AFG-ISM-576,Qal eh-ye,Douglas,Airline,Economy Class,3437
AFG-ISR-582,Qal eh-ye,Ramla,Airline,Business Class,4275
AFG-ITA-588,Qal eh-ye,Potenza,Airline,Business Class,4474
AFG-IVC-594,Qal eh-ye,Touba,Airline,Business Class,3858
AFG-JAM-600,Qal eh-ye,Lucea,Airline,Business Class,3029
AFG-JPN-606,Qal eh-ye,Okayama,Airline,Business Class,3235
AFG-JOR-612,Qal eh-ye,Al Mafraq,Airline,Economy Class,4818
AFG-KZH-618,Qal eh-ye,Turgay,Airline,Business Class,3143
AFG-KEY-624,Qal eh-ye,Nyeri,Airline,Business Class,4928
AFG-KIR-630,Qal eh-ye,Tarawa,Airline,Economy Class,3776
AFG-KOS-636,Qal eh-ye,Prizren,Airline,Business Class,3443
AFG-KUW-642,Qal eh-ye,Hawalli,Airline,Economy Class,3613
AFG-KYG-648,Qal eh-ye,Tokmak,Airline,Economy Class,3606
AFG-LAO-654,Qal eh-ye,Ban Houayxay,Airline,Economy Class,3904
AFG-LAT-660,Qal eh-ye,Rezekne,Airline,Economy Class,4128
AFG-LEB-666,Qal eh-ye,B'abda,Airline,Business Class,4369
AFG-LES-672,Qal eh-ye,Teyateyaneng,Airline,Economy Class,4917
AFG-LIB-678,Qal eh-ye,Barclayville,Airline,Business Class,4324
AFG-LBY-684,Qal eh-ye,Dirj,Airline,Business Class,4470
AFG-LIE-690,Qal eh-ye,Vaduz,Airline,Business Class,3490
AFG-LIT-696,Qal eh-ye,Panevezys,Airline,Business Class,4772
AFG-LXB-702,Qal eh-ye,Diekirch,Airline,Economy Class,4644
AFG-MAU-708,Qal eh-ye,Macau,Airline,Business Class,4505
AFG-MAC-714,Qal eh-ye,Tetovo,Airline,Economy Class,3954
AFG-MAD-720,Qal eh-ye,Sambava,Airline,Economy Class,4669
AFG-MAW-726,Qal eh-ye,Mzimba,Airline,Economy Class,3542
AFG-MYL-732,Qal eh-ye,Kangar,Airline,Business Class,3197
AFG-MDL-738,Qal eh-ye,Male,Airline,Economy Class,4355
AFG-MAL-744,Qal eh-ye,Goundam,Airline,Business Class,3348
AFG-MAA-750,Qal eh-ye,Valletta,Airline,Economy Class,4622
AFG-MAI-756,Qal eh-ye,Majuro,Airline,Business Class,4299
AFG-MAN-762,Qal eh-ye,Fderik,Airline,Economy Class,4746
AFG-MAU-768,Qal eh-ye,Curepipe,Airline,Economy Class,3340
AFG-MEX-774,Qal eh-ye,Vicente Guerrero,Airline,Economy Class,4311
AFG-MOD-780,Qal eh-ye,Dubasari,Airline,Business Class,4605
AFG-MOC-786,Qal eh-ye,Monaco,Airline,Economy Class,4661
AFG-MON-792,Qal eh-ye,Suchboatar,Airline,Business Class,3878
AFG-MOG-798,Qal eh-ye,Podgorica,Airline,Economy Class,4320
AFG-MOR-804,Qal eh-ye,Ksar El Kebir,Airline,Economy Class,4444
AFG-MOZ-810,Qal eh-ye,Moatize,Airline,Business Class,3522
AFG-MYN-816,Qal eh-ye,Loikaw,Airline,Economy Class,3708
AFG-NMB-822,Qal eh-ye,Omaruru,Airline,Economy Class,3282
AFG-NEP-828,Qal eh-ye,Sallyan,Airline,Business Class,3924
AFG-NTR-834,Qal eh-ye,Assen,Airline,Economy Class,3062
AFG-NCA-840,Qal eh-ye,Noumea,Airline,Economy Class,3600
AFG-NZL-846,Qal eh-ye,Greymouth,Airline,Business Class,4452
AFG-NCG-852,Qal eh-ye,Somoto,Airline,Economy Class,4379
AFG-NGR-858,Qal eh-ye,Goure,Airline,Business Class,4468
AFG-NIG-864,Qal eh-ye,Umuahia,Airline,Business Class,3973
AFG-PRK-870,Qal eh-ye,Sariwon,Airline,Economy Class,4881
AFG-NCY-876,Qal eh-ye,Kyrenia,Airline,Economy Class,3933
AFG-NMI-882,Qal eh-ye,Capitol Hill,Airline,Business Class,3660
AFG-NRW-888,Qal eh-ye,Arendal,Airline,Business Class,4199
AFG-OMN-894,Qal eh-ye,Alayat Samail,Airline,Economy Class,3899
AFG-PAK-900,Qal eh-ye,Parachinar,Airline,Business Class,3959
AFG-PAU-906,Qal eh-ye,Koror,Airline,Economy Class,3813
AFG-PAT-912,Qal eh-ye,Ramallah,Airline,Business Class,4190
AFG-PAN-918,Qal eh-ye,El Porvenir,Airline,Economy Class,3926
AFG-PNG-924,Qal eh-ye,Wabag,Airline,Economy Class,4084
AFG-PRG-930,Qal eh-ye,Mariscal Jose F. Estigarribia,Airline,Economy Class,3090
AFG-PER-936,Qal eh-ye,Ferrenafe,Airline,Economy Class,4376
AFG-PHP-942,Qal eh-ye,San Carlos,Airline,Business Class,4936
AFG-POL-948,Qal eh-ye,Olsztyn,Airline,Economy Class,4445
AFG-PTR-954,Qal eh-ye,Aveiro,Airline,Economy Class,4179
AFG-PRO-960,Qal eh-ye,Ponce,Airline,Economy Class,3887
AFG-QTR-966,Qal eh-ye,Doha,Airline,Economy Class,4348
AFG-ROM-972,Qal eh-ye,Targu Jiu,Airline,Business Class,4659
AFG-RUS-978,Qal eh-ye,Nazran,Airline,Economy Class,3336
AFG-RWN-984,Qal eh-ye,Gikongoro,Airline,Business Class,3342
AFG-SKN-990,Qal eh-ye,Basseterre,Airline,Business Class,3206
AFG-SLU-996,Qal eh-ye,Castries,Airline,Economy Class,4713
AFG-SAM-1002,Qal eh-ye,Apia,Airline,Business Class,4321
AFG-SMA-1008,Qal eh-ye,San Marino,Airline,Business Class,3819
AFG-STP-1014,Qal eh-ye,Santo Antonio,Airline,Economy Class,4721
AFG-SAU-1020,Qal eh-ye,An Nabk,Airline,Business Class,4939
AFG-SEN-1026,Qal eh-ye,Fatick,Airline,Business Class,4940
AFG-SER-1032,Qal eh-ye,Subotica,Airline,Economy Class,4705
AFG-SYC-1038,Qal eh-ye,Victoria,Airline,Economy Class,4127
AFG-SLE-1044,Qal eh-ye,Makeni,Airline,Economy Class,4984
AFG-SGP-1050,Qal eh-ye,Singapore,Airline,Economy Class,4920
AFG-SLO-1056,Qal eh-ye,Banska Bystrica,Airline,Business Class,3422
AFG-SLO-1062,Qal eh-ye,Maribor,Airline,Business Class,4396
AFG-SOS-1068,Qal eh-ye,Gizo,Airline,Economy Class,4630
AFG-SOM-1074,Qal eh-ye,Xuddur,Airline,Economy Class,4292
AFG-SOI-1080,Qal eh-ye,Laascaanood,Airline,Economy Class,4672
AFG-ZSA-1086,Qal eh-ye,Qacha's Nek,Airline,Business Class,4625
AFG-SGI-1092,Qal eh-ye,Grytviken,Airline,Business Class,4222
AFG-KOR-1098,Qal eh-ye,Eumseong,Airline,Economy Class,3640
AFG-SSU-1104,Qal eh-ye,Bentiu,Airline,Business Class,4898
AFG-ESP-1110,Qal eh-ye,Merida,Airline,Economy Class,3298
AFG-SRL-1116,Qal eh-ye,Trincomalee,Airline,Economy Class,3524
AFG-SUD-1122,Qal eh-ye,Ed Damazin,Airline,Business Class,3209
AFG-SUR-1128,Qal eh-ye,Onverwacht,Airline,Economy Class,3819
AFG-SWZ-1134,Qal eh-ye,Piggs Peak,Airline,Business Class,4732
AFG-SWE-1140,Qal eh-ye,Falun,Airline,Economy Class,4994
AFG-SWI-1146,Qal eh-ye,Delemont,Airline,Business Class,3379
AFG-SYR-1152,Qal eh-ye,Dar'a,Airline,Economy Class,4273
AFG-TWN-1158,Qal eh-ye,Bade,Airline,Business Class,3850
AFG-TAJ-1164,Qal eh-ye,Leninobod,Airline,Economy Class,4860
AFG-TAN-1170,Qal eh-ye,Wete,Airline,Economy Class,4579
AFG-THA-1176,Qal eh-ye,Mae Hong Son,Airline,Business Class,4993
AFG-BAH-1182,Qal eh-ye,Freeport,Airline,Business Class,4621
AFG-GAM-1188,Qal eh-ye,Georgetown,Airline,Business Class,3504
AFG-TOG-1194,Qal eh-ye,Bassar,Airline,Economy Class,4961
AFG-TOG-1200,Qal eh-ye,Neiafu,Airline,Business Class,4326
AFG-TAT-1206,Qal eh-ye,San Fernando,Airline,Economy Class,3944
AFG-TUN-1212,Qal eh-ye,Medemine,Airline,Economy Class,4202
AFG-TUR-1218,Qal eh-ye,Kirklareli,Airline,Business Class,3784
AFG-TKM-1224,Qal eh-ye,Gyzlarbat,Airline,Economy Class,3842
AFG-TCI-1230,Qal eh-ye,Grand Turk,Airline,Business Class,4528
AFG-TVL-1236,Qal eh-ye,Funafuti,Airline,Economy Class,3872
AFG-UGN-1242,Qal eh-ye,Kalangala,Airline,Economy Class,4958
AFG-UKR-1248,Qal eh-ye,Mykolayiv,Airline,Economy Class,3036
AFG-UAE-1254,Qal eh-ye,Umm al Qaywayn,Airline,Economy Class,4753
AFG-GRB-1260,Qal eh-ye,Greenock,Airline,Business Class,4303
AFG-UVG-1266,Qal eh-ye,Christiansted,Airline,Economy Class,3133
AFG-URG-1272,Qal eh-ye,Colonia del Sacramento,Airline,Economy Class,3890
AFG-UZB-1278,Qal eh-ye,Khujayli,Airline,Economy Class,4567
AFG-VNT-1284,Qal eh-ye,Luganville,Airline,Business Class,3368
AFG-VAT-1290,Qal eh-ye,Vatican City,Airline,Economy Class,3500
AFG-VEN-1296,Qal eh-ye,San Carlos,Airline,Business Class,4788
AFG-VNM-1302,Qal eh-ye,Tay Ninh,Airline,Economy Class,3249
AFG-WSA-1308,Qal eh-ye,Bir Lehlou,Airline,Business Class,4303
AFG-YMN-1314,Qal eh-ye,Al Bayda,Airline,Business Class,4363
AFG-ZMB-1320,Qal eh-ye,Kawambwa,Airline,Economy Class,3253
AFG-ZMV-1326,Qal eh-ye,Mazowe,Airline,Business Class,4686
AFG-GUI-1332,Qal eh-ye,Beyla,Airline,Economy Class,4152
AFG-GUB-1338,Qal eh-ye,Farim,Airline,Economy Class,4975
AFG-GUY-1344,Qal eh-ye,Georgetown,Airline,Business Class,4157
AFG-HAI-1350,Qal eh-ye,Jeremie,Airline,Economy Class,4436
AFG-HON-1356,Qal eh-ye,Tegucigalpa,Airline,Business Class,4414
AFG-HKG-1362,Qal eh-ye,Hong Kong,Airline,Economy Class,3460
AFG-HUN-1368,Qal eh-ye,Veszprem,Airline,Business Class,3028
AFG-ICE-1374,Qal eh-ye,Reykjavik,Airline,Economy Class,3050
AFG-IND-1380,Qal eh-ye,Panaji,Airline,Economy Class,4556
AFG-IND-1386,Qal eh-ye,Haora,Airline,Business Class,3794
AFG-IND-1392,Qal eh-ye,Alipur Duar,Airline,Business Class,3699
ALD-AFG-1398,Mariehamn,Qal eh-ye,Airline,Economy Class,4039
ALD-ALB-1404,Mariehamn,Kruje,Airline,Business Class,3428
ALD-DZA-1410,Mariehamn,Jijel,Airline,Business Class,3500
ALD-ASM-1416,Mariehamn,Pago Pago,Airline,Economy Class,4647
ALD-AND-1422,Mariehamn,Andorra,Airline,Business Class,3159
ALD-AGO-1428,Mariehamn,Mucusso,Airline,Economy Class,3535
ALD-ARG-1434,Mariehamn,de Noviembre,Airline,Economy Class,3339
ALD-ARM-1440,Mariehamn,Ashtarak,Airline,Business Class,3215
ALD-ABW-1446,Mariehamn,Oranjestad,Airline,Business Class,3504
ALD-AUS-1452,Mariehamn,Central Coast,Airline,Economy Class,3049
ALD-AUT-1458,Mariehamn,Bregenz,Airline,Business Class,3285
ALD-AZE-1464,Mariehamn,Gadabay,Airline,Business Class,4343
ALD-BHR-1470,Mariehamn,Manama,Airline,Economy Class,4177
ALD-BGD-1476,Mariehamn,Tangail,Airline,Business Class,4238
ALD-BRB-1482,Mariehamn,Bridgetown,Airline,Business Class,3949
ALD-BLR-1488,Mariehamn,Baranavichy,Airline,Economy Class,4367
ALD-BEL-1494,Mariehamn,Mons,Airline,Business Class,3292
ALD-BLZ-1500,Mariehamn,El Cayo,Airline,Economy Class,3743
ALD-BEN-1506,Mariehamn,Lokossa,Airline,Economy Class,3829
ALD-BMU-1512,Mariehamn,Hamilton,Airline,Economy Class,4682
ALD-BTN-1518,Mariehamn,Paro,Airline,Business Class,4541
ALD-BOL-1524,Mariehamn,Punata,Airline,Economy Class,4826
ALD-BIH-1530,Mariehamn,Zenica,Airline,Economy Class,3261
ALD-BWA-1536,Mariehamn,Mochudi,Airline,Business Class,3360
ALD-BRA-1542,Mariehamn,Grajau,Airline,Business Class,3023
ALD-BRN-1548,Mariehamn,Bandar Seri Begawan,Airline,Business Class,3081
ALD-BGR-1554,Mariehamn,Lovec,Airline,Business Class,4190
ALD-BFA-1560,Mariehamn,Fada Ngourma,Airline,Business Class,3996
ALD-BDI-1566,Mariehamn,Cankuzo,Airline,Economy Class,3677
ALD-KHM-1572,Mariehamn,Kampong Spoe,Airline,Economy Class,3690
ALD-CMR-1578,Mariehamn,Buea,Airline,Business Class,3524
ALD-CAN-1584,Mariehamn,Selkirk,Airline,Economy Class,4614
ALD-CPV-1590,Mariehamn,Mindelo,Airline,Economy Class,3205
ALD-CYM-1596,Mariehamn,George Town,Airline,Economy Class,3312
ALD-CAF-1602,Mariehamn,Mobaye,Airline,Economy Class,4100
ALD-TCD-1608,Mariehamn,Lai,Airline,Economy Class,3726
ALD-CHL-1614,Mariehamn,Rio Verde,Airline,Economy Class,3916
ALD-CHN-1620,Mariehamn,Yumen,Airline,Business Class,4578
ALD-COL-1626,Mariehamn,Yopal,Airline,Economy Class,3946
ALD-COM-1632,Mariehamn,Moroni,Airline,Economy Class,3647
ALD-COG-1638,Mariehamn,Madingou,Airline,Economy Class,4051
ALD-COD-1644,Mariehamn,Buluko,Airline,Business Class,4631
ALD-COK-1650,Mariehamn,Rarotonga,Airline,Business Class,3857
ALD-CRI-1656,Mariehamn,Heredia,Airline,Economy Class,4312
ALD-HRV-1662,Mariehamn,Sibenik,Airline,Business Class,4214
ALD-CUB-1668,Mariehamn,Ciego de Avila,Airline,Economy Class,4512
ALD-CUW-1674,Mariehamn,Willemstad,Airline,Business Class,3412
ALD-CYP-1680,Mariehamn,Larnaka,Airline,Business Class,4610
ALD-CZE-1686,Mariehamn,Usti Nad Labem,Airline,Economy Class,3189
ALD-DNK-1692,Mariehamn,Vejle,Airline,Business Class,3355
ALD-DJI-1698,Mariehamn,Dikhil,Airline,Business Class,3620
ALD-DMA-1704,Mariehamn,Roseau,Airline,Economy Class,3987
ALD-DOM-1710,Mariehamn,Sabaneta,Airline,Economy Class,3338
ALD-TLS-1716,Mariehamn,Dili,Airline,Economy Class,4770
ALD-ECU-1722,Mariehamn,Puyo,Airline,Business Class,3856
ALD-EGY-1728,Mariehamn,Shibin el Kom,Airline,Economy Class,3606
ALD-SLV-1734,Mariehamn,Ahuachapan,Airline,Business Class,4849
ALD-GNQ-1740,Mariehamn,Evinayong,Airline,Business Class,4205
ALD-ERI-1746,Mariehamn,Tessenei,Airline,Economy Class,4217
ALD-EST-1752,Mariehamn,Haapsalu,Airline,Business Class,3945
ALD-ETH-1758,Mariehamn,Awasa,Airline,Economy Class,3873
ALD-FLK-1764,Mariehamn,Fox Bay,Airline,Business Class,3873
ALD-FRO-1770,Mariehamn,Klaksvik,Airline,Business Class,3289
ALD-FSM-1776,Mariehamn,Palikir,Airline,Economy Class,3607
ALD-FJI-1782,Mariehamn,Nandi,Airline,Economy Class,3757
ALD-FIN-1788,Mariehamn,Hameenlinna,Airline,Business Class,3471
ALD-FRA-1794,Mariehamn,Annecy,Airline,Business Class,4100
ALD-PYF-1800,Mariehamn,Papeete,Airline,Economy Class,4618
ALD-GAB-1806,Mariehamn,Ebebiyin,Airline,Economy Class,3025
ALD-GEO-1812,Mariehamn,Kutaisi,Airline,Business Class,4074
ALD-DEU-1818,Mariehamn,Mainz,Airline,Business Class,3157
ALD-GHA-1824,Mariehamn,Sunyani,Airline,Economy Class,4493
ALD-GBR-1830,Mariehamn,Gibraltar,Airline,Business Class,3270
ALD-GRC-1836,Mariehamn,Lamia,Airline,Business Class,4417
ALD-GRD-1842,Mariehamn,Qasigiannguit,Airline,Business Class,4569
ALD-GRE-1848,Mariehamn,Saint George's,Airline,Economy Class,3622
ALD-GUM-1854,Mariehamn,Agana,Airline,Business Class,4173
ALD-GUA-1860,Mariehamn,Salama,Airline,Economy Class,3431
ALD-GUI-1866,Mariehamn,Mali,Airline,Economy Class,3682
ALD-GUB-1872,Mariehamn,Cacheu,Airline,Business Class,3292
ALD-GUY-1878,Mariehamn,Corriverton,Airline,Business Class,4057
ALD-HAI-1884,Mariehamn,Jeremie,Airline,Business Class,4521
ALD-HON-1890,Mariehamn,Yoro,Airline,Business Class,3574
ALD-HKG-1896,Mariehamn,Hong Kong,Airline,Business Class,4947
ALD-HUN-1902,Mariehamn,Veszprem,Airline,Business Class,4231
ALD-ICE-1908,Mariehamn,Borgarnes,Airline,Economy Class,3537
ALD-IND-1914,Mariehamn,Panaji,Airline,Economy Class,4054
ALD-INA-1920,Mariehamn,Binjai,Airline,Business Class,3098
ALD-IRN-1926,Mariehamn,Yasuj,Airline,Economy Class,4081
ALD-IRQ-1932,Mariehamn,Dahuk,Airline,Economy Class,4516
ALD-IRL-1938,Mariehamn,Ros Comain,Airline,Business Class,3231
ALD-ISM-1944,Mariehamn,Douglas,Airline,Economy Class,4796
ALD-ISR-1950,Mariehamn,Ramla,Airline,Economy Class,3338
ALD-ITA-1956,Mariehamn,Potenza,Airline,Business Class,4218
ALD-IVC-1962,Mariehamn,Touba,Airline,Economy Class,4970
ALD-JAM-1968,Mariehamn,Lucea,Airline,Business Class,3812
ALD-JPN-1974,Mariehamn,Okayama,Airline,Business Class,3977
ALD-JOR-1980,Mariehamn,Al Mafraq,Airline,Economy Class,4536
ALD-KZH-1986,Mariehamn,Turgay,Airline,Business Class,3176
ALD-KEY-1992,Mariehamn,Nyeri,Airline,Business Class,4207
ALD-KIR-1998,Mariehamn,Tarawa,Airline,Economy Class,3857
ALD-KOS-2004,Mariehamn,Prizren,Airline,Business Class,4499
ALD-KUW-2010,Mariehamn,Hawalli,Airline,Economy Class,3127
ALD-KYG-2016,Mariehamn,Tokmak,Airline,Economy Class,4236
ALD-LAO-2022,Mariehamn,Ban Houayxay,Airline,Business Class,4818
ALD-LAT-2028,Mariehamn,Rezekne,Airline,Business Class,3563
ALD-LEB-2034,Mariehamn,B'abda,Airline,Business Class,4244
ALD-LES-2040,Mariehamn,Teyateyaneng,Airline,Economy Class,4805
ALD-LIB-2046,Mariehamn,Barclayville,Airline,Business Class,4291
ALD-LBY-2052,Mariehamn,Dirj,Airline,Economy Class,3955
ALD-LIE-2058,Mariehamn,Vaduz,Airline,Economy Class,4589
ALD-LIT-2064,Mariehamn,Panevezys,Airline,Economy Class,3993
ALD-LXB-2070,Mariehamn,Diekirch,Airline,Economy Class,3805
ALD-MAU-2076,Mariehamn,Macau,Airline,Economy Class,3822
ALD-MAC-2082,Mariehamn,Tetovo,Airline,Economy Class,3717
ALD-MAD-2088,Mariehamn,Sambava,Airline,Economy Class,4093
ALD-MAW-2094,Mariehamn,Mzimba,Airline,Business Class,3126
ALD-MYL-2100,Mariehamn,Kangar,Airline,Business Class,4486
ALD-MDL-2106,Mariehamn,Male,Airline,Economy Class,3543
ALD-MAL-2112,Mariehamn,Goundam,Airline,Business Class,4814
ALD-MAA-2118,Mariehamn,Valletta,Airline,Business Class,3179
ALD-MAI-2124,Mariehamn,Majuro,Airline,Business Class,3762
ALD-MAN-2130,Mariehamn,Fderik,Airline,Business Class,4088
ALD-MAU-2136,Mariehamn,Curepipe,Airline,Economy Class,4710
ALD-MEX-2142,Mariehamn,Vicente Guerrero,Airline,Business Class,3294
ALD-MOD-2148,Mariehamn,Dubasari,Airline,Business Class,3346
ALD-MOC-2154,Mariehamn,Monaco,Airline,Business Class,4137
ALD-MON-2160,Mariehamn,Suchboatar,Airline,Business Class,4153
ALD-MOG-2166,Mariehamn,Podgorica,Airline,Economy Class,3573
ALD-MOR-2172,Mariehamn,Ksar El Kebir,Airline,Business Class,3925
ALD-MOZ-2178,Mariehamn,Moatize,Airline,Economy Class,3710
ALD-MYN-2184,Mariehamn,Loikaw,Airline,Economy Class,4217
ALD-NMB-2190,Mariehamn,Omaruru,Airline,Business Class,3963
ALD-NEP-2196,Mariehamn,Sallyan,Airline,Economy Class,4090
ALD-NTR-2202,Mariehamn,Assen,Airline,Economy Class,3130
ALD-NCA-2208,Mariehamn,Noumea,Airline,Business Class,3571
ALD-NZL-2214,Mariehamn,Greymouth,Airline,Business Class,4633
ALD-NCG-2220,Mariehamn,Somoto,Airline,Business Class,3789
ALD-NGR-2226,Mariehamn,Goure,Airline,Business Class,3604
ALD-NIG-2232,Mariehamn,Umuahia,Airline,Economy Class,4805
ALD-PRK-2238,Mariehamn,Sariwon,Airline,Business Class,4868
ALD-NCY-2244,Mariehamn,Kyrenia,Airline,Economy Class,4485
ALD-NMI-2250,Mariehamn,Capitol Hill,Airline,Business Class,3195
ALD-NRW-2256,Mariehamn,Arendal,Airline,Economy Class,3949
ALD-OMN-2262,Mariehamn,Alayat Samail,Airline,Economy Class,3967
ALD-PAK-2268,Mariehamn,Parachinar,Airline,Business Class,3763
ALD-PAU-2274,Mariehamn,Koror,Airline,Business Class,3596
